id_municipio,municipio,uf,regiao,grupo,coorte,ano,populacao,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro
3502101,Andradina,SP,Sudeste,comercial,0,2018,57112,138,131,4,25,29,241.6305,229.3739,7.0038,43.7736,50.7774
3502101,Andradina,SP,Sudeste,comercial,0,2019,57157,62,62,1,14,10,108.4732,108.4732,1.7496,24.4939,17.4957
3503208,Araraquara,SP,Sudeste,comercial,0,2009,200666,9,5,9,1,1,4.4851,2.4917,4.4851,0.4983,0.4983
3503208,Araraquara,SP,Sudeste,comercial,0,2010,205670,9,2,8,1,1,4.3759,0.9724,3.8897,0.4862,0.4862
3503208,Araraquara,SP,Sudeste,comercial,0,2011,210673,5,2,3,1,2,2.3733,0.9493,1.424,0.4747,0.9493
3503208,Araraquara,SP,Sudeste,comercial,0,2012,212617,51,35,17,17,23,23.9868,16.4615,7.9956,7.9956,10.8176
3503208,Araraquara,SP,Sudeste,comercial,0,2013,222036,94,83,12,21,53,42.3355,37.3813,5.4045,9.4579,23.87
3503208,Araraquara,SP,Sudeste,comercial,0,2014,224304,115,90,19,53,79,51.2697,40.1241,8.4706,23.6286,35.2201
3503208,Araraquara,SP,Sudeste,comercial,0,2015,226508,275,132,30,145,182,121.4085,58.2761,13.2446,64.0154,80.3504
3503208,Araraquara,SP,Sudeste,comercial,0,2016,228664,69,64,4,30,49,30.1753,27.9887,1.7493,13.1197,21.4288
3503208,Araraquara,SP,Sudeste,comercial,0,2017,230770,526,318,41,272,281,227.9326,137.7995,17.7666,117.8663,121.7663
3503208,Araraquara,SP,Sudeste,comercial,0,2018,233744,449,295,30,117,175,192.0905,126.2064,12.8346,50.0548,74.8682
3503208,Araraquara,SP,Sudeste,comercial,0,2019,236072,1128,627,72,730,653,477.8203,265.5969,30.4992,309.2277,276.6105
3503307,Araras,SP,Sudeste,comercial,0,2009,114515,3,2,3,2,1,2.6197,1.7465,2.6197,1.7465,0.8732
3503307,Araras,SP,Sudeste,comercial,0,2010,117242,1,0,1,1,0,0.8529,0.0,0.8529,0.8529,0.0
3503307,Araras,SP,Sudeste,comercial,0,2011,119968,1,0,1,0,0,0.8336,0.0,0.8336,0.0,0.0
3503307,Araras,SP,Sudeste,comercial,0,2012,121055,6,1,5,0,0,4.9564,0.8261,4.1304,0.0,0.0
3503307,Araras,SP,Sudeste,comercial,0,2013,126391,1,0,1,0,1,0.7912,0.0,0.7912,0.0,0.7912
3503307,Araras,SP,Sudeste,comercial,0,2014,127661,15,10,3,9,12,11.7499,7.8332,2.35,7.0499,9.3999
3503307,Araras,SP,Sudeste,comercial,0,2015,128895,48,46,4,25,24,37.2396,35.688,3.1033,19.3956,18.6198
3503307,Araras,SP,Sudeste,comercial,0,2016,130102,72,62,6,41,40,55.3412,47.6549,4.6118,31.5137,30.7451
3503307,Araras,SP,Sudeste,comercial,0,2017,131282,66,56,6,45,38,50.2735,42.6563,4.5703,34.2774,28.9453
3503307,Araras,SP,Sudeste,comercial,0,2018,132934,72,66,9,53,30,54.1622,49.6487,6.7703,39.8694,22.5676
3503307,Araras,SP,Sudeste,comercial,0,2019,134236,79,64,13,28,29,58.8516,47.6772,9.6844,20.8588,21.6037
3505500,Barretos,SP,Sudeste,comercial,0,2009,113618,1,0,1,0,0,0.8801,0.0,0.8801,0.0,0.0
3505500,Barretos,SP,Sudeste,comercial,0,2010,113174,2,1,2,1,0,1.7672,0.8836,1.7672,0.8836,0.0
3505500,Barretos,SP,Sudeste,comercial,0,2011,112730,16,7,8,4,4,14.1932,6.2095,7.0966,3.5483,3.5483
3505500,Barretos,SP,Sudeste,comercial,0,2012,113338,10,8,2,1,0,8.8232,7.0585,1.7646,0.8823,0.0
3505500,Barretos,SP,Sudeste,comercial,0,2013,117779,20,18,3,1,5,16.981,15.2829,2.5471,0.849,4.2452
3505500,Barretos,SP,Sudeste,comercial,0,2014,118521,92,87,8,3,22,77.6234,73.4047,6.7499,2.5312,18.5621
3505500,Barretos,SP,Sudeste,comercial,0,2015,119243,116,81,5,1,18,97.2803,67.9285,4.1931,0.8386,15.0952
3505500,Barretos,SP,Sudeste,comercial,0,2016,119948,64,29,1,1,13,53.3565,24.1771,0.8337,0.8337,10.838
3505500,Barretos,SP,Sudeste,comercial,0,2017,120638,81,29,8,3,10,67.143,24.0389,6.6314,2.4868,8.2893
3505500,Barretos,SP,Sudeste,comercial,0,2018,121344,85,32,10,4,12,70.0488,26.3713,8.241,3.2964,9.8892
3505500,Barretos,SP,Sudeste,comercial,0,2019,122098,79,41,8,4,22,64.7021,33.5796,6.5521,3.2761,18.0183
3505708,Barueri,SP,Sudeste,comercial,0,2009,270173,72,66,7,16,17,26.6496,24.4288,2.5909,5.9221,6.2923
3505708,Barueri,SP,Sudeste,comercial,0,2010,256708,93,74,5,4,11,36.2279,28.8265,1.9477,1.5582,4.285
3505708,Barueri,SP,Sudeste,comercial,0,2011,243242,105,82,7,7,5,43.1669,33.7113,2.8778,2.8778,2.0556
3505708,Barueri,SP,Sudeste,comercial,0,2012,245652,74,34,15,9,9,30.1239,13.8407,6.1062,3.6637,3.6637
3505708,Barueri,SP,Sudeste,comercial,0,2013,256756,91,45,8,27,27,35.4422,17.5264,3.1158,10.5158,10.5158
3505708,Barueri,SP,Sudeste,comercial,0,2014,259555,138,90,11,23,42,53.1679,34.6747,4.238,8.8613,16.1815
3505708,Barueri,SP,Sudeste,comercial,0,2015,262275,278,173,48,96,134,105.9956,65.9613,18.3014,36.6028,51.0914
3505708,Barueri,SP,Sudeste,comercial,0,2016,264935,217,133,63,89,101,81.9069,50.201,23.7794,33.5931,38.1226
3505708,Barueri,SP,Sudeste,comercial,0,2017,267534,230,145,69,102,96,85.9704,54.1987,25.7911,38.126,35.8833
3505708,Barueri,SP,Sudeste,comercial,0,2018,271306,372,223,74,199,179,137.1145,82.195,27.2755,73.3489,65.9772
3505708,Barueri,SP,Sudeste,comercial,0,2019,274182,414,250,95,194,168,150.9946,91.1803,34.6485,70.7559,61.2732
3505807,Bastos,SP,Sudeste,comercial,0,2009,21380,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,0,2010,20908,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,0,2011,20435,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,0,2012,20424,4,4,0,2,0,19.5848,19.5848,0.0,9.7924,0.0
3505807,Bastos,SP,Sudeste,comercial,0,2013,21061,26,15,0,1,11,123.4509,71.2217,0.0,4.7481,52.2292
3505807,Bastos,SP,Sudeste,comercial,0,2014,21064,41,36,1,1,14,194.6449,170.9077,4.7474,4.7474,66.4641
3505807,Bastos,SP,Sudeste,comercial,0,2015,21067,58,48,0,10,15,275.3121,227.8445,0.0,47.4676,71.2014
3505807,Bastos,SP,Sudeste,comercial,0,2016,21070,71,62,4,19,20,336.972,294.2572,18.9843,90.1756,94.9217
3505807,Bastos,SP,Sudeste,comercial,0,2017,21073,100,95,2,12,31,474.5409,450.8138,9.4908,56.9449,147.1077
3505807,Bastos,SP,Sudeste,comercial,0,2018,20954,77,73,1,48,32,367.4716,348.3822,4.7724,229.0732,152.7155
3505807,Bastos,SP,Sudeste,comercial,0,2019,20953,52,48,2,22,18,248.1745,229.0841,9.5452,104.9969,85.9066
3505906,Batatais,SP,Sudeste,comercial,0,2009,56476,1,1,1,1,0,1.7707,1.7707,1.7707,1.7707,0.0
3505906,Batatais,SP,Sudeste,comercial,0,2010,56682,69,62,4,18,28,121.7318,109.3822,7.0569,31.7561,49.3984
3505906,Batatais,SP,Sudeste,comercial,0,2011,56888,109,102,8,13,46,191.6046,179.2997,14.0627,22.8519,80.8606
3505906,Batatais,SP,Sudeste,comercial,0,2012,57286,205,198,3,52,67,357.8536,345.6342,5.2369,90.7726,116.957
3505906,Batatais,SP,Sudeste,comercial,0,2013,59654,278,270,6,67,83,466.0207,452.6101,10.058,112.3143,139.1357
3505906,Batatais,SP,Sudeste,comercial,0,2014,60128,263,254,9,40,92,437.4002,422.4321,14.9681,66.5247,153.0069
3505906,Batatais,SP,Sudeste,comercial,0,2015,60589,224,215,7,20,96,369.7041,354.8499,11.5533,33.0093,158.4446
3505906,Batatais,SP,Sudeste,comercial,0,2016,61040,192,188,3,28,82,314.5478,307.9948,4.9148,45.8716,134.3381
3505906,Batatais,SP,Sudeste,comercial,0,2017,61480,247,232,15,38,104,401.7567,377.3585,24.3982,61.8087,169.1607
3505906,Batatais,SP,Sudeste,comercial,0,2018,62024,270,208,9,22,100,435.3154,335.3541,14.5105,35.4701,161.2279
3505906,Batatais,SP,Sudeste,comercial,0,2019,62508,255,190,11,36,81,407.9478,303.9611,17.5977,57.5926,129.5834
3506102,Bebedouro,SP,Sudeste,comercial,0,2009,77630,3,0,3,0,0,3.8645,0.0,3.8645,0.0,0.0
3506102,Bebedouro,SP,Sudeste,comercial,0,2010,76341,3,1,3,0,0,3.9297,1.3099,3.9297,0.0,0.0
3506102,Bebedouro,SP,Sudeste,comercial,0,2011,75052,180,174,3,2,35,239.8337,231.8393,3.9972,2.6648,46.6343
3506102,Bebedouro,SP,Sudeste,comercial,0,2012,75069,343,336,5,20,103,456.913,447.5882,6.6605,26.6422,137.2071
3506102,Bebedouro,SP,Sudeste,comercial,0,2013,77487,276,271,8,12,105,356.1888,349.7361,10.3243,15.4865,135.5066
3506102,Bebedouro,SP,Sudeste,comercial,0,2014,77558,135,133,2,17,38,174.0633,171.4846,2.5787,21.9191,48.9956
3506102,Bebedouro,SP,Sudeste,comercial,0,2015,77627,200,196,3,3,65,257.6423,252.4895,3.8646,3.8646,83.7338
3506102,Bebedouro,SP,Sudeste,comercial,0,2016,77695,258,252,5,6,109,332.0677,324.3452,6.4354,7.7225,140.2922
3506102,Bebedouro,SP,Sudeste,comercial,0,2017,77761,216,207,8,0,81,277.7742,266.2003,10.2879,0.0,104.1653
3506102,Bebedouro,SP,Sudeste,comercial,0,2018,77436,263,256,4,10,108,339.6353,330.5956,5.1656,12.9139,139.47
3506102,Bebedouro,SP,Sudeste,comercial,0,2019,77496,153,147,3,42,67,197.4295,189.6872,3.8712,54.1963,86.4561
3509502,Campinas,SP,Sudeste,comercial,0,2009,1064669,611,239,237,212,118,57.3887,22.4483,22.2604,19.9123,11.0833
3509502,Campinas,SP,Sudeste,comercial,0,2010,1077528,567,200,198,186,110,52.6204,18.561,18.3754,17.2617,10.2086
3509502,Campinas,SP,Sudeste,comercial,0,2011,1090386,816,331,251,238,178,74.8359,30.3562,23.0194,21.8271,16.3245
3509502,Campinas,SP,Sudeste,comercial,0,2012,1098630,852,363,180,292,273,77.5511,33.0412,16.384,26.5786,24.8491
3509502,Campinas,SP,Sudeste,comercial,0,2013,1144862,865,358,204,347,294,75.555,31.2701,17.8187,30.3093,25.68
3509502,Campinas,SP,Sudeste,comercial,0,2014,1154617,717,280,193,181,194,62.0985,24.2505,16.7155,15.6762,16.8021
3509502,Campinas,SP,Sudeste,comercial,0,2015,1164098,1164,495,232,81,304,99.9916,42.5222,19.9296,6.9582,26.1146
3509502,Campinas,SP,Sudeste,comercial,0,2016,1173370,1337,474,258,103,323,113.9453,40.3965,21.9879,8.7781,27.5275
3509502,Campinas,SP,Sudeste,comercial,0,2017,1182429,1385,541,261,119,358,117.1318,45.7533,22.0732,10.064,30.2767
3509502,Campinas,SP,Sudeste,comercial,0,2018,1194094,1692,705,287,155,530,141.6974,59.0406,24.035,12.9806,44.3851
3509502,Campinas,SP,Sudeste,comercial,0,2019,1204073,1291,520,247,190,452,107.2194,43.1868,20.5137,15.7798,37.5393
3510203,Capão Bonito,SP,Sudeste,comercial,0,2009,46338,2,2,2,1,0,4.3161,4.3161,4.3161,2.1581,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,0,2010,46237,2,1,2,1,0,4.3255,2.1628,4.3255,2.1628,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,0,2011,46136,2,1,2,2,0,4.335,2.1675,4.335,4.335,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,0,2012,46095,2,2,2,2,0,4.3389,4.3389,4.3389,4.3389,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,0,2013,47510,2,1,1,0,1,4.2096,2.1048,2.1048,0.0,2.1048
3510203,Capão Bonito,SP,Sudeste,comercial,0,2014,47498,5,3,3,1,1,10.5268,6.3161,6.3161,2.1054,2.1054
3510203,Capão Bonito,SP,Sudeste,comercial,0,2015,47486,4,4,1,1,2,8.4235,8.4235,2.1059,2.1059,4.2118
3510203,Capão Bonito,SP,Sudeste,comercial,0,2016,47475,7,6,3,1,2,14.7446,12.6382,6.3191,2.1064,4.2127
3510203,Capão Bonito,SP,Sudeste,comercial,0,2017,47463,15,15,8,9,3,31.6036,31.6036,16.8552,18.9621,6.3207
3510203,Capão Bonito,SP,Sudeste,comercial,0,2018,47159,20,12,2,1,0,42.4097,25.4458,4.241,2.1205,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,0,2019,47138,20,15,3,3,0,42.4286,31.8215,6.3643,6.3643,0.0
3510401,Capivari,SP,Sudeste,comercial,0,2009,46331,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,0,2010,47726,4,3,2,1,1,8.3812,6.2859,4.1906,2.0953,2.0953
3510401,Capivari,SP,Sudeste,comercial,0,2011,49122,3,3,0,1,3,6.1072,6.1072,0.0,2.0357,6.1072
3510401,Capivari,SP,Sudeste,comercial,0,2012,49650,5,4,1,2,1,10.0705,8.0564,2.0141,4.0282,2.0141
3510401,Capivari,SP,Sudeste,comercial,0,2013,51949,1,1,0,0,0,1.925,1.925,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,0,2014,52559,2,2,0,0,2,3.8052,3.8052,0.0,0.0,3.8052
3510401,Capivari,SP,Sudeste,comercial,0,2015,53152,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,0,2016,53731,37,36,1,7,13,68.8616,67.0004,1.8611,13.0279,24.1946
3510401,Capivari,SP,Sudeste,comercial,0,2017,54298,128,128,0,59,61,235.7361,235.7361,0.0,108.6596,112.343
3510401,Capivari,SP,Sudeste,comercial,0,2018,55141,150,138,4,42,44,272.0299,250.2675,7.2541,76.1684,79.7954
3510401,Capivari,SP,Sudeste,comercial,0,2019,55768,126,122,2,29,38,225.936,218.7634,3.5863,52.0011,68.1394
3510609,Carapicuíba,SP,Sudeste,comercial,0,2009,392701,33,5,31,3,0,8.4033,1.2732,7.894,0.7639,0.0
3510609,Carapicuíba,SP,Sudeste,comercial,0,2010,382102,45,4,35,0,7,11.777,1.0468,9.1599,0.0,1.832
3510609,Carapicuíba,SP,Sudeste,comercial,0,2011,371502,30,8,20,6,3,8.0753,2.1534,5.3836,1.6151,0.8075
3510609,Carapicuíba,SP,Sudeste,comercial,0,2012,373358,174,51,47,58,69,46.6041,13.6598,12.5885,15.5347,18.4809
3510609,Carapicuíba,SP,Sudeste,comercial,0,2013,387788,59,16,37,17,3,15.2145,4.126,9.5413,4.3838,0.7736
3510609,Carapicuíba,SP,Sudeste,comercial,0,2014,390073,48,24,22,25,19,12.3054,6.1527,5.64,6.4091,4.8709
3510609,Carapicuíba,SP,Sudeste,comercial,0,2015,392294,115,87,21,88,80,29.3147,22.1772,5.3531,22.4322,20.3929
3510609,Carapicuíba,SP,Sudeste,comercial,0,2016,394465,161,111,55,76,67,40.8148,28.1394,13.9429,19.2666,16.985
3510609,Carapicuíba,SP,Sudeste,comercial,0,2017,396587,86,56,30,31,25,21.685,14.1205,7.5645,7.8167,6.3038
3510609,Carapicuíba,SP,Sudeste,comercial,0,2018,398611,129,90,37,31,49,32.3624,22.5784,9.2822,7.777,12.2927
3510609,Carapicuíba,SP,Sudeste,comercial,0,2019,400927,120,70,42,33,34,29.9306,17.4595,10.4757,8.2309,8.4803
3511102,Catanduva,SP,Sudeste,comercial,0,2009,114812,132,78,16,34,28,114.9706,67.9371,13.9358,29.6136,24.3877
3511102,Catanduva,SP,Sudeste,comercial,0,2010,114084,191,121,8,20,44,167.4205,106.0622,7.0124,17.5309,38.5681
3511102,Catanduva,SP,Sudeste,comercial,0,2011,113356,184,114,4,8,49,162.3205,100.5681,3.5287,7.0574,43.2266
3511102,Catanduva,SP,Sudeste,comercial,0,2012,113873,166,102,4,19,46,145.7764,89.5735,3.5127,16.6853,40.3959
3511102,Catanduva,SP,Sudeste,comercial,0,2013,118209,147,87,6,18,35,124.356,73.5985,5.0758,15.2273,29.6086
3511102,Catanduva,SP,Sudeste,comercial,0,2014,118853,222,135,10,31,65,186.7854,113.5857,8.4138,26.0826,54.6894
3511102,Catanduva,SP,Sudeste,comercial,0,2015,119480,170,104,15,34,49,142.2832,87.0439,12.5544,28.4566,41.011
3511102,Catanduva,SP,Sudeste,comercial,0,2016,120092,218,123,11,44,58,181.5275,102.4215,9.1596,36.6386,48.2963
3511102,Catanduva,SP,Sudeste,comercial,0,2017,120691,232,109,10,1,60,192.2264,90.3133,8.2856,0.8286,49.7137
3511102,Catanduva,SP,Sudeste,comercial,0,2018,121210,238,124,8,2,75,196.3534,102.3018,6.6001,1.65,61.8761
3511102,Catanduva,SP,Sudeste,comercial,0,2019,121862,229,84,15,1,58,187.9175,68.9304,12.309,0.8206,47.5948
3513009,Cotia,SP,Sudeste,comercial,0,2009,182045,16,4,16,0,2,8.789,2.1973,8.789,0.0,1.0986
3513009,Cotia,SP,Sudeste,comercial,0,2010,193600,16,2,15,1,2,8.2645,1.0331,7.7479,0.5165,1.0331
3513009,Cotia,SP,Sudeste,comercial,0,2011,205154,24,10,16,7,7,11.6985,4.8744,7.799,3.4121,3.4121
3513009,Cotia,SP,Sudeste,comercial,0,2012,209027,13,5,8,3,3,6.2193,2.392,3.8273,1.4352,1.4352
3513009,Cotia,SP,Sudeste,comercial,0,2013,220941,27,20,7,8,12,12.2205,9.0522,3.1683,3.6209,5.4313
3513009,Cotia,SP,Sudeste,comercial,0,2014,225306,50,41,4,16,21,22.192,18.1975,1.7754,7.1015,9.3207
3513009,Cotia,SP,Sudeste,comercial,0,2015,229548,146,108,45,42,54,63.6033,47.049,19.6037,18.2968,23.5245
3513009,Cotia,SP,Sudeste,comercial,0,2016,233696,202,168,27,40,75,86.4371,71.8883,11.5535,17.1163,32.093
3513009,Cotia,SP,Sudeste,comercial,0,2017,237750,259,182,50,60,71,108.938,76.551,21.0305,25.2366,29.8633
3513009,Cotia,SP,Sudeste,comercial,0,2018,244694,338,253,45,71,100,138.1317,103.3944,18.3903,29.0158,40.8674
3513009,Cotia,SP,Sudeste,comercial,0,2019,249210,458,341,42,90,151,183.7807,136.8324,16.8533,36.1141,60.5915
3513405,Cruzeiro,SP,Sudeste,comercial,0,2009,79957,1,1,1,0,0,1.2507,1.2507,1.2507,0.0,0.0
3513405,Cruzeiro,SP,Sudeste,comercial,0,2010,78634,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3513405,Cruzeiro,SP,Sudeste,comercial,0,2011,77312,1,1,1,1,1,1.2935,1.2935,1.2935,1.2935,1.2935
3513405,Cruzeiro,SP,Sudeste,comercial,0,2012,77575,3,2,2,1,1,3.8672,2.5782,2.5782,1.2891,1.2891
3513405,Cruzeiro,SP,Sudeste,comercial,0,2013,80408,30,21,1,19,14,37.3097,26.1168,1.2437,23.6295,17.4112
3513405,Cruzeiro,SP,Sudeste,comercial,0,2014,80749,49,42,1,25,21,60.6819,52.013,1.2384,30.9601,26.0065
3513405,Cruzeiro,SP,Sudeste,comercial,0,2015,81082,22,21,1,4,5,27.133,25.8997,1.2333,4.9333,6.1666
3513405,Cruzeiro,SP,Sudeste,comercial,0,2016,81406,16,15,0,10,1,19.6546,18.4262,0.0,12.2841,1.2284
3513405,Cruzeiro,SP,Sudeste,comercial,0,2017,81724,79,70,4,26,21,96.6668,85.6542,4.8945,31.8144,25.6962
3513405,Cruzeiro,SP,Sudeste,comercial,0,2018,81895,82,72,3,34,36,100.1282,87.9175,3.6632,41.5166,43.9587
3513405,Cruzeiro,SP,Sudeste,comercial,0,2019,82238,141,129,4,64,56,171.4536,156.8618,4.8639,77.8229,68.095
3513504,Cubatão,SP,Sudeste,comercial,0,2009,129582,126,117,6,0,17,97.2357,90.2903,4.6303,0.0,13.1191
3513504,Cubatão,SP,Sudeste,comercial,0,2010,124551,150,147,4,1,17,120.4326,118.0239,3.2115,0.8029,13.649
3513504,Cubatão,SP,Sudeste,comercial,0,2011,119520,118,111,7,6,26,98.7282,92.8715,5.8568,5.0201,21.7537
3513504,Cubatão,SP,Sudeste,comercial,0,2012,120293,376,202,7,168,281,312.5701,167.9233,5.8191,139.659,233.5963
3513504,Cubatão,SP,Sudeste,comercial,0,2013,125178,323,134,7,177,229,258.0326,107.0476,5.592,141.3986,182.9395
3513504,Cubatão,SP,Sudeste,comercial,0,2014,126105,67,52,9,1,13,53.1303,41.2355,7.1369,0.793,10.3089
3513504,Cubatão,SP,Sudeste,comercial,0,2015,127006,89,77,10,0,20,70.0754,60.6271,7.8736,0.0,15.7473
3513504,Cubatão,SP,Sudeste,comercial,0,2016,127887,114,101,7,1,38,89.1412,78.976,5.4736,0.7819,29.7137
3513504,Cubatão,SP,Sudeste,comercial,0,2017,128748,124,113,6,1,31,96.3122,87.7684,4.6603,0.7767,24.078
3513504,Cubatão,SP,Sudeste,comercial,0,2018,129760,126,73,23,0,19,97.1023,56.2577,17.725,0.0,14.6424
3513504,Cubatão,SP,Sudeste,comercial,0,2019,130705,135,86,20,20,36,103.286,65.797,15.3016,15.3016,27.5429
3513801,Diadema,SP,Sudeste,comercial,0,2009,397738,297,147,41,219,209,74.6723,36.959,10.3083,55.0614,52.5472
3513801,Diadema,SP,Sudeste,comercial,0,2010,393157,227,93,46,156,161,57.7377,23.6547,11.7002,39.6788,40.9506
3513801,Diadema,SP,Sudeste,comercial,0,2011,388576,172,75,45,90,80,44.2642,19.3012,11.5807,23.1615,20.588
3513801,Diadema,SP,Sudeste,comercial,0,2012,390980,334,144,84,148,129,85.4264,36.8305,21.4845,37.8536,32.994
3513801,Diadema,SP,Sudeste,comercial,0,2013,406718,378,196,79,214,220,92.9391,48.1906,19.4238,52.6163,54.0915
3513801,Diadema,SP,Sudeste,comercial,0,2014,409613,294,143,123,119,108,71.7751,34.911,30.0283,29.0518,26.3664
3513801,Diadema,SP,Sudeste,comercial,0,2015,412428,283,216,65,135,123,68.618,52.3728,15.7603,32.733,29.8234
3513801,Diadema,SP,Sudeste,comercial,0,2016,415180,337,261,82,206,181,81.1696,62.8643,19.7505,49.617,43.5955
3513801,Diadema,SP,Sudeste,comercial,0,2017,417869,553,370,60,83,277,132.3381,88.5445,14.3586,19.8627,66.2887
3513801,Diadema,SP,Sudeste,comercial,0,2018,420934,791,493,61,77,365,187.9154,117.1205,14.4916,18.2927,86.7119
3513801,Diadema,SP,Sudeste,comercial,0,2019,423884,892,515,60,41,377,210.4349,121.4955,14.1548,9.6725,88.9394
3514403,Dracena,SP,Sudeste,comercial,0,2009,44309,1,1,0,0,1,2.2569,2.2569,0.0,0.0,2.2569
3514403,Dracena,SP,Sudeste,comercial,0,2010,43890,1,0,1,0,0,2.2784,0.0,2.2784,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2011,43470,3,3,0,0,0,6.9013,6.9013,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2012,43675,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2013,45346,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2014,45600,1,0,0,0,0,2.193,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2015,45847,3,2,1,1,1,6.5435,4.3623,2.1812,2.1812,2.1812
3514403,Dracena,SP,Sudeste,comercial,0,2016,46088,2,2,0,0,1,4.3395,4.3395,0.0,0.0,2.1698
3514403,Dracena,SP,Sudeste,comercial,0,2017,46324,2,2,0,0,1,4.3174,4.3174,0.0,0.0,2.1587
3514403,Dracena,SP,Sudeste,comercial,0,2018,46536,1,1,0,0,0,2.1489,2.1489,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,0,2019,46793,10,7,2,1,0,21.3707,14.9595,4.2741,2.1371,0.0
3515004,Embu,SP,Sudeste,comercial,0,2009,248722,44,34,16,14,16,17.6904,13.6699,6.4329,5.6288,6.4329
3515004,Embu,SP,Sudeste,comercial,0,2010,245726,64,40,20,18,17,26.0453,16.2783,8.1391,7.3252,6.9183
3515004,Embu,SP,Sudeste,comercial,0,2011,242730,74,61,15,19,23,30.4865,25.1308,6.1797,7.8276,9.4755
3515004,Embu,SP,Sudeste,comercial,0,2012,245148,81,71,11,21,27,33.0413,28.9621,4.4871,8.5663,11.0138
3515004,Embu,SP,Sudeste,comercial,0,2013,256247,107,96,18,15,32,41.7566,37.4639,7.0245,5.8537,12.488
3515004,Embu,SP,Sudeste,comercial,0,2014,259053,109,95,13,18,31,42.0763,36.672,5.0183,6.9484,11.9667
3515004,Embu,SP,Sudeste,comercial,0,2015,261781,167,137,17,47,59,63.7938,52.3338,6.494,17.9539,22.5379
3515004,Embu,SP,Sudeste,comercial,0,2016,264448,421,337,56,147,165,159.1995,127.4353,21.1762,55.5875,62.3941
3515004,Embu,SP,Sudeste,comercial,0,2017,267054,248,200,35,67,83,92.8651,74.8912,13.106,25.0886,31.0799
3515004,Embu,SP,Sudeste,comercial,0,2018,270843,213,179,28,39,53,78.6433,66.0899,10.3381,14.3995,19.5685
3515004,Embu,SP,Sudeste,comercial,0,2019,273726,338,269,39,76,114,123.4811,98.2735,14.2478,27.765,41.6475
3516200,Franca,SP,Sudeste,comercial,0,2009,330938,6,3,6,3,0,1.813,0.9065,1.813,0.9065,0.0
3516200,Franca,SP,Sudeste,comercial,0,2010,325975,7,2,6,2,0,2.1474,0.6135,1.8406,0.6135,0.0
3516200,Franca,SP,Sudeste,comercial,0,2011,321012,11,5,6,0,1,3.4267,1.5576,1.8691,0.0,0.3115
3516200,Franca,SP,Sudeste,comercial,0,2012,323307,4,2,1,1,0,1.2372,0.6186,0.3093,0.3093,0.0
3516200,Franca,SP,Sudeste,comercial,0,2013,336734,14,7,10,2,1,4.1576,2.0788,2.9697,0.5939,0.297
3516200,Franca,SP,Sudeste,comercial,0,2014,339461,13,11,3,1,4,3.8296,3.2404,0.8838,0.2946,1.1783
3516200,Franca,SP,Sudeste,comercial,0,2015,342112,10,7,4,2,3,2.923,2.0461,1.1692,0.5846,0.8769
3516200,Franca,SP,Sudeste,comercial,0,2016,344704,49,37,12,13,17,14.2151,10.7338,3.4812,3.7714,4.9318
3516200,Franca,SP,Sudeste,comercial,0,2017,347237,160,134,22,38,57,46.078,38.5904,6.3357,10.9435,16.4153
3516200,Franca,SP,Sudeste,comercial,0,2018,350400,168,145,14,49,63,47.9452,41.3813,3.9954,13.984,17.9795
3516200,Franca,SP,Sudeste,comercial,0,2019,353187,85,79,8,44,33,24.0666,22.3678,2.2651,12.458,9.3435
3516309,Francisco Morato,SP,Sudeste,comercial,0,2009,157294,51,16,35,25,2,32.4234,10.172,22.2513,15.8938,1.2715
3516309,Francisco Morato,SP,Sudeste,comercial,0,2010,156679,81,33,63,46,14,51.6981,21.0622,40.2096,29.3594,8.9355
3516309,Francisco Morato,SP,Sudeste,comercial,0,2011,156064,82,34,63,41,13,52.5425,21.7859,40.3681,26.2713,8.3299
