id_municipio,municipio,uf,regiao,grupo,ano_implementacao,coorte,ano,populacao,tratado,pos_tratamento,tratamento_ativo,feminicidios,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,homicidios_gerais,homicidios_masc,taxa_feminicidios,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro,taxa_homicidios_gerais,taxa_homicidios_masc
2108207,Pedreiras,MA,Nordeste,comercial,,0,2018,39267,0,0,0,2,25,21,6,8,10,7,5,5.0933,63.6667,53.48,15.28,20.3733,25.4667,17.8267,12.7333
2108207,Pedreiras,MA,Nordeste,comercial,,0,2019,39229,0,0,0,0,38,32,7,18,18,5,5,0.0,96.8671,81.5723,17.8439,45.8844,45.8844,12.7457,12.7457
2108603,Pinheiro,MA,Nordeste,comercial,,0,2009,77182,0,0,0,3,1,1,0,0,0,40,37,3.8869,1.2956,1.2956,0.0,0.0,0.0,51.8256,47.9386
2108603,Pinheiro,MA,Nordeste,comercial,,0,2010,78029,0,0,0,2,0,0,0,0,0,16,14,2.5631,0.0,0.0,0.0,0.0,0.0,20.5052,17.942
2108603,Pinheiro,MA,Nordeste,comercial,,0,2011,78876,0,0,0,1,1,1,0,0,0,31,30,1.2678,1.2678,1.2678,0.0,0.0,0.0,39.3022,38.0344
2108603,Pinheiro,MA,Nordeste,comercial,,0,2012,79566,0,0,0,1,3,0,3,0,0,27,26,1.2568,3.7705,0.0,3.7705,0.0,0.0,33.9341,32.6773
2108603,Pinheiro,MA,Nordeste,comercial,,0,2013,80365,0,0,0,1,1,0,1,0,0,37,36,1.2443,1.2443,0.0,1.2443,0.0,0.0,46.0399,44.7956
2108603,Pinheiro,MA,Nordeste,comercial,,0,2014,80917,0,0,0,5,0,0,0,0,0,42,37,6.1792,0.0,0.0,0.0,0.0,0.0,51.905,45.7259
2108603,Pinheiro,MA,Nordeste,comercial,,0,2015,81438,0,0,0,4,2,0,2,0,0,45,41,4.9117,2.4559,0.0,2.4559,0.0,0.0,55.2568,50.345
2108603,Pinheiro,MA,Nordeste,comercial,,0,2016,81924,0,0,0,1,1,0,0,0,0,43,42,1.2206,1.2206,0.0,0.0,0.0,0.0,52.4877,51.267
2108603,Pinheiro,MA,Nordeste,comercial,,0,2017,82374,0,0,0,5,4,2,2,3,1,33,28,6.0699,4.8559,2.428,2.428,3.6419,1.214,40.0612,33.9913
2108603,Pinheiro,MA,Nordeste,comercial,,0,2018,82990,0,0,0,4,9,5,5,3,4,57,53,4.8199,10.8447,6.0248,6.0248,3.6149,4.8199,68.683,63.8631
2108603,Pinheiro,MA,Nordeste,comercial,,0,2019,83387,0,0,0,4,21,9,12,4,6,51,47,4.7969,25.1838,10.793,14.3907,4.7969,7.1954,61.1606,56.3637
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2009,41303,0,0,0,2,0,0,0,0,0,23,21,4.8423,0.0,0.0,0.0,0.0,0.0,55.686,50.8438
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2010,43229,0,0,0,4,0,0,0,0,0,22,18,9.253,0.0,0.0,0.0,0.0,0.0,50.8918,41.6387
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2011,45155,0,0,0,6,5,3,1,2,2,39,33,13.2876,11.073,6.6438,2.2146,4.4292,4.4292,86.3692,73.0816
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2012,45564,0,0,0,5,2,2,2,2,1,44,39,10.9736,4.3894,4.3894,4.3894,4.3894,2.1947,96.5675,85.5939
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2013,46039,0,0,0,3,1,1,0,1,0,37,34,6.5162,2.1721,2.1721,0.0,2.1721,0.0,80.3666,73.8504
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2014,46369,0,0,0,3,0,0,0,0,0,37,34,6.4698,0.0,0.0,0.0,0.0,0.0,79.7947,73.3249
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2015,46680,0,0,0,2,4,4,0,3,4,42,40,4.2845,8.569,8.569,0.0,6.4267,8.569,89.9743,85.6898
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2016,46970,0,0,0,0,5,4,0,3,2,34,34,0.0,10.6451,8.5161,0.0,6.3871,4.258,72.3866,72.3866
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2017,47239,0,0,0,1,5,4,1,3,2,24,23,2.1169,10.5845,8.4676,2.1169,6.3507,4.2338,50.8055,48.6886
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2018,47567,0,0,0,1,34,34,2,7,13,29,28,2.1023,71.4781,71.4781,4.2046,14.7161,27.3299,60.9666,58.8643
2109106,Presidente Dutra,MA,Nordeste,comercial,,0,2019,47804,0,0,0,2,88,80,6,37,36,18,16,4.1838,184.085,167.35,12.5513,77.3994,75.3075,37.6538,33.47
2109601,Rosário,MA,Nordeste,comercial,,0,2009,39627,0,0,0,1,0,0,0,0,0,7,6,2.5235,0.0,0.0,0.0,0.0,0.0,17.6647,15.1412
2109601,Rosário,MA,Nordeste,comercial,,0,2010,39828,0,0,0,1,6,3,4,2,1,6,5,2.5108,15.0648,7.5324,10.0432,5.0216,2.5108,15.0648,12.554
2109601,Rosário,MA,Nordeste,comercial,,0,2011,40030,0,0,0,0,3,2,3,1,0,10,10,0.0,7.4944,4.9963,7.4944,2.4981,0.0,24.9813,24.9813
2109601,Rosário,MA,Nordeste,comercial,,0,2012,40469,0,0,0,0,3,2,2,0,1,11,11,0.0,7.4131,4.9421,4.9421,0.0,2.471,27.1813,27.1813
2109601,Rosário,MA,Nordeste,comercial,,0,2013,40983,0,0,0,0,1,0,1,1,0,3,3,0.0,2.44,0.0,2.44,2.44,0.0,7.3201,7.3201
2109601,Rosário,MA,Nordeste,comercial,,0,2014,41349,0,0,0,1,10,9,1,4,4,12,11,2.4184,24.1844,21.7659,2.4184,9.6738,9.6738,29.0213,26.6028
2109601,Rosário,MA,Nordeste,comercial,,0,2015,41694,0,0,0,0,16,13,5,6,5,21,21,0.0,38.3748,31.1795,11.9921,14.3906,11.9921,50.367,50.367
2109601,Rosário,MA,Nordeste,comercial,,0,2016,42016,0,0,0,2,17,9,7,4,5,26,24,4.7601,40.4608,21.4204,16.6603,9.5202,11.9002,61.8812,57.1211
2109601,Rosário,MA,Nordeste,comercial,,0,2017,42314,0,0,0,2,4,2,2,1,1,22,20,4.7266,9.4531,4.7266,4.7266,2.3633,2.3633,51.9922,47.2657
2109601,Rosário,MA,Nordeste,comercial,,0,2018,42482,0,0,0,1,7,4,3,3,2,5,4,2.3539,16.4776,9.4158,7.0618,7.0618,4.7079,11.7697,9.4158
2109601,Rosário,MA,Nordeste,comercial,,0,2019,42740,0,0,0,2,11,3,6,3,2,15,13,4.6795,25.737,7.0192,14.0384,7.0192,4.6795,35.0959,30.4165
2109908,Santa Inês,MA,Nordeste,comercial,,0,2009,85701,0,0,0,2,1,1,1,1,0,25,23,2.3337,1.1668,1.1668,1.1668,1.1668,0.0,29.1712,26.8375
2109908,Santa Inês,MA,Nordeste,comercial,,0,2010,81860,0,0,0,0,2,1,0,1,1,18,18,0.0,2.4432,1.2216,0.0,1.2216,1.2216,21.9888,21.9888
2109908,Santa Inês,MA,Nordeste,comercial,,0,2011,78020,0,0,0,0,6,0,5,1,2,20,20,0.0,7.6903,0.0,6.4086,1.2817,2.5634,25.6345,25.6345
2109908,Santa Inês,MA,Nordeste,comercial,,0,2012,78733,0,0,0,0,10,8,0,2,4,19,19,0.0,12.7012,10.1609,0.0,2.5402,5.0805,24.1322,24.1322
2109908,Santa Inês,MA,Nordeste,comercial,,0,2013,82106,0,0,0,2,4,3,1,1,2,31,29,2.4359,4.8718,3.6538,1.2179,1.2179,2.4359,37.7561,35.3202
2109908,Santa Inês,MA,Nordeste,comercial,,0,2014,82680,0,0,0,2,5,5,0,2,1,41,39,2.419,6.0474,6.0474,0.0,2.419,1.2095,49.5888,47.1698
2109908,Santa Inês,MA,Nordeste,comercial,,0,2015,83238,0,0,0,4,26,25,2,19,10,50,46,4.8055,31.2357,30.0344,2.4027,22.8261,12.0137,60.0687,55.2632
2109908,Santa Inês,MA,Nordeste,comercial,,0,2016,83759,0,0,0,2,4,3,1,3,2,41,39,2.3878,4.7756,3.5817,1.1939,3.5817,2.3878,48.95,46.5622
2109908,Santa Inês,MA,Nordeste,comercial,,0,2017,88013,0,0,0,3,15,13,3,9,6,68,65,3.4086,17.0429,14.7705,3.4086,10.2258,6.8172,77.2613,73.8527
2109908,Santa Inês,MA,Nordeste,comercial,,0,2018,88590,0,0,0,3,18,12,8,9,5,53,50,3.3864,20.3183,13.5455,9.0304,10.1592,5.644,59.8262,56.4398
2109908,Santa Inês,MA,Nordeste,comercial,,0,2019,89044,0,0,0,5,16,12,6,10,7,59,54,5.6152,17.9686,13.4765,6.7382,11.2304,7.8613,66.2594,60.6442
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2009,24357,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.1056,4.1056
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2010,24642,1,0,0,2,0,0,0,0,0,3,1,8.1162,0.0,0.0,0.0,0.0,0.0,12.1743,4.0581
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2011,24927,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2012,25056,1,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,7.9821,7.9821
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2013,25199,1,0,0,0,4,1,2,3,1,0,0,0.0,15.8736,3.9684,7.9368,11.9052,3.9684,0.0,0.0
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2014,25287,1,0,0,0,2,2,0,2,1,2,2,0.0,7.9092,7.9092,0.0,7.9092,3.9546,7.9092,7.9092
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2015,25371,1,1,1,1,0,0,0,0,0,2,1,3.9415,0.0,0.0,0.0,0.0,0.0,7.883,3.9415
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2016,25448,1,1,1,0,2,2,0,1,2,2,2,0.0,7.8592,7.8592,0.0,3.9296,7.8592,7.8592,7.8592
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2017,25520,1,1,1,1,5,3,3,1,3,2,1,3.9185,19.5925,11.7555,11.7555,3.9185,11.7555,7.837,3.9185
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2018,25860,1,1,1,0,5,3,2,1,2,4,4,0.0,19.3349,11.6009,7.734,3.867,7.734,15.4679,15.4679
2111102,São João dos Patos,MA,Nordeste,24h,2015,2015,2019,25929,1,1,1,0,6,6,0,5,3,3,3,0.0,23.1401,23.1401,0.0,19.2834,11.5701,11.5701,11.5701
2111300,São Luís,MA,Nordeste,24h,2017,2017,2009,997098,1,0,0,21,93,45,55,40,17,526,505,2.1061,9.3271,4.5131,5.516,4.0116,1.7049,52.7531,50.647
2111300,São Luís,MA,Nordeste,24h,2017,2017,2010,1012264,1,0,0,36,170,70,116,52,29,572,536,3.5564,16.794,6.9152,11.4595,5.137,2.8649,56.507,52.9506
2111300,São Luís,MA,Nordeste,24h,2017,2017,2011,1027430,1,0,0,27,177,80,104,69,37,571,544,2.6279,17.2275,7.7864,10.1223,6.7158,3.6012,55.5756,52.9476
2111300,São Luís,MA,Nordeste,24h,2017,2017,2012,1039610,1,0,0,22,137,77,64,48,30,653,631,2.1162,13.178,7.4066,6.1562,4.6171,2.8857,62.812,60.6958
2111300,São Luís,MA,Nordeste,24h,2017,2017,2013,1053922,1,0,0,41,199,108,105,94,60,945,904,3.8902,18.8819,10.2474,9.9628,8.9191,5.693,89.6651,85.7748
2111300,São Luís,MA,Nordeste,24h,2017,2017,2014,1064197,1,0,0,43,194,115,70,62,62,966,921,4.0406,18.2297,10.8063,6.5777,5.826,5.826,90.7727,86.5441
2111300,São Luís,MA,Nordeste,24h,2017,2017,2015,1073893,1,0,0,41,422,213,104,144,111,871,828,3.8179,39.2963,19.8344,9.6844,13.4092,10.3362,81.1068,77.1027
2111300,São Luís,MA,Nordeste,24h,2017,2017,2016,1082935,1,0,0,36,448,130,121,112,73,725,687,3.3243,41.3691,12.0044,11.1733,10.3423,6.7409,66.9477,63.4387
2111300,São Luís,MA,Nordeste,24h,2017,2017,2017,1091868,1,1,1,29,322,138,137,116,96,634,603,2.656,29.4907,12.6389,12.5473,10.624,8.7923,58.0656,55.2265
2111300,São Luís,MA,Nordeste,24h,2017,2017,2018,1094667,1,1,1,27,518,239,172,194,126,393,365,2.4665,47.3203,21.8331,15.7125,17.7223,11.5103,35.9013,33.3435
2111300,São Luís,MA,Nordeste,24h,2017,2017,2019,1101884,1,1,1,18,703,244,165,167,119,337,318,1.6336,63.7998,22.1439,14.9744,15.1559,10.7997,30.584,28.8597
2112209,Timon,MA,Nordeste,comercial,,0,2009,150635,0,0,0,1,2,2,0,0,1,23,22,0.6639,1.3277,1.3277,0.0,0.0,0.6639,15.2687,14.6048
2112209,Timon,MA,Nordeste,comercial,,0,2010,154036,0,0,0,4,10,9,1,1,4,26,22,2.5968,6.492,5.8428,0.6492,0.6492,2.5968,16.8792,14.2824
2112209,Timon,MA,Nordeste,comercial,,0,2011,157438,0,0,0,5,22,18,1,4,8,38,33,3.1759,13.9738,11.4331,0.6352,2.5407,5.0814,24.1365,20.9606
2112209,Timon,MA,Nordeste,comercial,,0,2012,159471,0,0,0,2,21,9,2,2,5,39,37,1.2541,13.1685,5.6437,1.2541,1.2541,3.1354,24.4559,23.2017
2112209,Timon,MA,Nordeste,comercial,,0,2013,161721,0,0,0,3,33,17,6,4,8,38,35,1.855,20.4055,10.5119,3.7101,2.4734,4.9468,23.4973,21.6422
2112209,Timon,MA,Nordeste,comercial,,0,2014,163342,0,0,0,4,17,10,5,4,1,51,46,2.4488,10.4076,6.1221,3.0611,2.4488,0.6122,31.2228,28.1618
2112209,Timon,MA,Nordeste,comercial,,0,2015,164869,0,0,0,3,21,9,2,3,3,74,70,1.8196,12.7374,5.4589,1.2131,1.8196,1.8196,44.8841,42.458
2112209,Timon,MA,Nordeste,comercial,,0,2016,166295,0,0,0,9,30,10,6,2,4,73,64,5.4121,18.0402,6.0134,3.608,1.2027,2.4054,43.8979,38.4858
2112209,Timon,MA,Nordeste,comercial,,0,2017,167619,0,0,0,4,51,36,8,11,12,72,68,2.3864,30.4261,21.4773,4.7727,6.5625,7.1591,42.9546,40.5682
2112209,Timon,MA,Nordeste,comercial,,0,2018,167973,0,0,0,5,44,33,3,14,17,66,61,2.9767,26.1947,19.646,1.786,8.3347,10.1207,39.292,36.3154
2112209,Timon,MA,Nordeste,comercial,,0,2019,169107,0,0,0,6,43,19,10,11,6,58,51,3.548,25.4277,11.2355,5.9134,6.5048,3.548,34.2978,30.1584
2112803,Viana,MA,Nordeste,comercial,,0,2009,49348,0,0,0,0,1,0,1,0,0,3,3,0.0,2.0264,0.0,2.0264,0.0,0.0,6.0793,6.0793
2112803,Viana,MA,Nordeste,comercial,,0,2010,49616,0,0,0,1,15,12,4,7,5,10,9,2.0155,30.2322,24.1857,8.0619,14.1084,10.0774,20.1548,18.1393
2112803,Viana,MA,Nordeste,comercial,,0,2011,49883,0,0,0,0,6,3,0,4,1,17,17,0.0,12.0281,6.0141,0.0,8.0188,2.0047,34.0797,34.0797
2112803,Viana,MA,Nordeste,comercial,,0,2012,50257,0,0,0,0,7,3,6,1,2,17,17,0.0,13.9284,5.9693,11.9386,1.9898,3.9795,33.8261,33.8261
2112803,Viana,MA,Nordeste,comercial,,0,2013,50687,0,0,0,0,10,6,3,3,5,8,8,0.0,19.7289,11.8374,5.9187,5.9187,9.8645,15.7831,15.7831
2112803,Viana,MA,Nordeste,comercial,,0,2014,50976,0,0,0,1,4,3,1,1,2,20,19,1.9617,7.8468,5.8851,1.9617,1.9617,3.9234,39.2341,37.2724
2112803,Viana,MA,Nordeste,comercial,,0,2015,51249,0,0,0,2,11,8,2,7,4,27,25,3.9025,21.4638,15.6101,3.9025,13.6588,7.805,52.684,48.7814
2112803,Viana,MA,Nordeste,comercial,,0,2016,51503,0,0,0,0,9,3,5,3,1,21,21,0.0,17.4747,5.8249,9.7082,5.8249,1.9416,40.7743,40.7743
2112803,Viana,MA,Nordeste,comercial,,0,2017,51738,0,0,0,2,2,2,1,2,1,28,26,3.8656,3.8656,3.8656,1.9328,3.8656,1.9328,54.1188,50.2532
2112803,Viana,MA,Nordeste,comercial,,0,2018,52229,0,0,0,1,24,2,22,1,22,25,24,1.9146,45.9515,3.8293,42.1222,1.9146,42.1222,47.8661,45.9515
2112803,Viana,MA,Nordeste,comercial,,0,2019,52441,0,0,0,0,14,3,11,2,10,19,19,0.0,26.6967,5.7207,20.976,3.8138,19.069,36.2312,36.2312
2114007,Zé Doca,MA,Nordeste,comercial,,0,2009,46265,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,0.0,0.0,34.5834,34.5834
2114007,Zé Doca,MA,Nordeste,comercial,,0,2010,48940,0,0,0,2,1,1,0,0,0,15,13,4.0866,2.0433,2.0433,0.0,0.0,0.0,30.6498,26.5631
2114007,Zé Doca,MA,Nordeste,comercial,,0,2011,51615,0,0,0,4,1,0,1,0,0,16,12,7.7497,1.9374,0.0,1.9374,0.0,0.0,30.9987,23.2491
2114007,Zé Doca,MA,Nordeste,comercial,,0,2012,49355,0,0,0,0,8,3,6,3,2,19,19,0.0,16.2091,6.0784,12.1568,6.0784,4.0523,38.4966,38.4966
2114007,Zé Doca,MA,Nordeste,comercial,,0,2013,49848,0,0,0,0,13,11,2,4,8,18,18,0.0,26.0793,22.0671,4.0122,8.0244,16.0488,36.1098,36.1098
2114007,Zé Doca,MA,Nordeste,comercial,,0,2014,50190,0,0,0,2,34,28,2,5,15,17,15,3.9849,67.7426,55.788,3.9849,9.9621,29.8864,33.8713,29.8864
2114007,Zé Doca,MA,Nordeste,comercial,,0,2015,50507,0,0,0,1,35,33,1,5,19,27,26,1.9799,69.2973,65.3375,1.9799,9.8996,37.6185,53.4579,51.478
2114007,Zé Doca,MA,Nordeste,comercial,,0,2016,50806,0,0,0,2,35,31,5,1,14,31,29,3.9365,68.8895,61.0164,9.8414,1.9683,27.5558,61.0164,57.0799
2114007,Zé Doca,MA,Nordeste,comercial,,0,2017,51084,0,0,0,0,25,24,3,4,12,21,21,0.0,48.939,46.9814,5.8727,7.8302,23.4907,41.1088,41.1088
2114007,Zé Doca,MA,Nordeste,comercial,,0,2018,51471,0,0,0,2,58,48,6,4,32,24,22,3.8857,112.6848,93.2564,11.657,7.7714,62.1709,46.6282,42.7425
2114007,Zé Doca,MA,Nordeste,comercial,,0,2019,51714,0,0,0,0,51,51,3,0,24,18,18,0.0,98.6193,98.6193,5.8011,0.0,46.4091,34.8068,34.8068
2211001,Teresina,PI,Nordeste,24h,2015,2015,2009,802537,1,0,0,16,126,63,9,105,89,222,206,1.9937,15.7002,7.8501,1.1214,13.0835,11.0898,27.6623,25.6686
2211001,Teresina,PI,Nordeste,24h,2015,2015,2010,812450,1,0,0,16,108,88,17,20,23,254,238,1.9694,13.2931,10.8314,2.0924,2.4617,2.8309,31.2635,29.2941
2211001,Teresina,PI,Nordeste,24h,2015,2015,2011,822364,1,0,0,10,204,129,24,41,49,279,269,1.216,24.8065,15.6865,2.9184,4.9856,5.9584,33.9266,32.7106
2211001,Teresina,PI,Nordeste,24h,2015,2015,2012,830231,1,0,0,26,313,117,79,38,53,343,317,3.1317,37.7004,14.0925,9.5154,4.577,6.3838,41.3138,38.1821
2211001,Teresina,PI,Nordeste,24h,2015,2015,2013,836475,1,0,0,24,1793,1435,246,60,507,394,369,2.8692,214.3519,171.5532,29.4091,7.173,60.6115,47.1024,44.1137
2211001,Teresina,PI,Nordeste,24h,2015,2015,2014,840600,1,0,0,30,382,102,170,24,52,495,465,3.5689,45.4437,12.1342,20.2236,2.8551,6.1861,58.8865,55.3176
2211001,Teresina,PI,Nordeste,24h,2015,2015,2015,844245,1,1,1,30,633,131,251,23,76,408,378,3.5535,74.9782,15.5168,29.7307,2.7243,9.0021,48.3272,44.7737
2211001,Teresina,PI,Nordeste,24h,2015,2015,2016,847430,1,1,1,20,758,173,249,36,98,425,405,2.3601,89.4469,20.4147,29.383,4.2481,11.5644,50.1516,47.7916
2211001,Teresina,PI,Nordeste,24h,2015,2015,2017,850198,1,1,1,27,764,239,211,100,78,356,328,3.1757,89.8614,28.1111,24.8177,11.762,9.1743,41.8726,38.5792
2211001,Teresina,PI,Nordeste,24h,2015,2015,2018,861442,1,1,1,26,955,278,155,75,123,375,348,3.0182,110.8606,32.2715,17.9931,8.7063,14.2784,43.5317,40.3974
2211001,Teresina,PI,Nordeste,24h,2015,2015,2019,864845,1,1,1,16,1321,370,194,83,138,279,261,1.85,152.7441,42.7822,22.4318,9.5971,15.9566,32.2601,30.1788
2303709,Caucaia,CE,Nordeste,comercial,,0,2009,334364,0,0,0,4,5,3,3,3,1,86,82,1.1963,1.4954,0.8972,0.8972,0.8972,0.2991,25.7205,24.5242
2303709,Caucaia,CE,Nordeste,comercial,,0,2010,332610,0,0,0,11,10,4,7,4,2,153,142,3.3072,3.0065,1.2026,2.1046,1.2026,0.6013,45.9998,42.6926
2303709,Caucaia,CE,Nordeste,comercial,,0,2011,330855,0,0,0,10,10,8,3,3,6,115,105,3.0225,3.0225,2.418,0.9067,0.9067,1.8135,34.7584,31.736
2303709,Caucaia,CE,Nordeste,comercial,,0,2012,336091,0,0,0,11,11,6,6,6,7,174,163,3.2729,3.2729,1.7852,1.7852,1.7852,2.0828,51.7717,48.4988
2303709,Caucaia,CE,Nordeste,comercial,,0,2013,344936,0,0,0,10,7,7,1,5,2,222,212,2.8991,2.0294,2.0294,0.2899,1.4495,0.5798,64.3598,61.4607
2303709,Caucaia,CE,Nordeste,comercial,,0,2014,349526,0,0,0,9,35,22,9,12,13,207,198,2.5749,10.0136,6.2942,2.5749,3.4332,3.7193,59.2231,56.6481
2303709,Caucaia,CE,Nordeste,comercial,,0,2015,353932,0,0,0,14,55,34,11,7,9,166,152,3.9556,15.5397,9.6064,3.1079,1.9778,2.5429,46.9017,42.9461
2303709,Caucaia,CE,Nordeste,comercial,,0,2016,358164,0,0,0,15,66,37,22,22,26,180,165,4.188,18.4273,10.3305,6.1424,6.1424,7.2592,50.2563,46.0683
2303709,Caucaia,CE,Nordeste,comercial,,0,2017,362223,0,0,0,22,134,81,30,39,40,308,286,6.0736,36.9938,22.3619,8.2822,10.7668,11.0429,85.0305,78.9569
2303709,Caucaia,CE,Nordeste,comercial,,0,2018,363982,0,0,0,36,250,218,33,68,62,337,301,9.8906,68.6847,59.8931,9.0664,18.6822,17.0338,92.587,82.6964
2303709,Caucaia,CE,Nordeste,comercial,,0,2019,361400,0,0,0,26,340,271,44,103,75,196,170,7.1942,94.0786,74.9862,12.1749,28.5003,20.7526,54.2335,47.0393
2304202,Crato,CE,Nordeste,comercial,,0,2009,116759,0,0,0,4,2,0,1,1,1,55,51,3.4259,1.7129,0.0,0.8565,0.8565,0.8565,47.1056,43.6797
2304202,Crato,CE,Nordeste,comercial,,0,2010,119738,0,0,0,5,0,0,0,0,0,43,38,4.1758,0.0,0.0,0.0,0.0,0.0,35.9117,31.736
2304202,Crato,CE,Nordeste,comercial,,0,2011,122717,0,0,0,1,2,2,0,1,2,38,37,0.8149,1.6298,1.6298,0.0,0.8149,1.6298,30.9656,30.1507
2304202,Crato,CE,Nordeste,comercial,,0,2012,123963,0,0,0,3,2,2,0,0,1,47,44,2.4201,1.6134,1.6134,0.0,0.0,0.8067,37.9145,35.4945
2304202,Crato,CE,Nordeste,comercial,,0,2013,126591,0,0,0,3,14,14,1,7,8,50,47,2.3698,11.0592,11.0592,0.7899,5.5296,6.3196,39.4973,37.1274
2304202,Crato,CE,Nordeste,comercial,,0,2014,127657,0,0,0,3,32,29,5,20,16,47,44,2.35,25.0672,22.7171,3.9167,15.667,12.5336,36.8174,34.4674
2304202,Crato,CE,Nordeste,comercial,,0,2015,128680,0,0,0,0,87,84,3,65,41,39,39,0.0,67.6096,65.2782,2.3314,50.5129,31.862,30.3077,30.3077
2304202,Crato,CE,Nordeste,comercial,,0,2016,129662,0,0,0,2,69,65,5,53,29,57,55,1.5425,53.2153,50.1303,3.8562,40.8755,22.3658,43.9605,42.418
2304202,Crato,CE,Nordeste,comercial,,0,2017,130604,0,0,0,7,37,33,5,22,21,58,51,5.3597,28.3299,25.2672,3.8284,16.8448,16.0791,44.4091,39.0493
2304202,Crato,CE,Nordeste,comercial,,0,2018,131372,0,0,0,3,25,23,6,22,12,45,42,2.2836,19.0299,17.5075,4.5672,16.7463,9.1344,34.2539,31.9703
2304202,Crato,CE,Nordeste,comercial,,0,2019,132123,0,0,0,2,77,71,6,16,15,23,21,1.5137,58.279,53.7378,4.5412,12.1099,11.3531,17.408,15.8943
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2009,2505552,1,0,0,52,39,20,12,18,11,916,863,2.0754,1.5565,0.7982,0.4789,0.7184,0.439,36.5588,34.4435
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2010,2491070,1,0,0,79,25,15,4,16,8,1274,1195,3.1713,1.0036,0.6022,0.1606,0.6423,0.3211,51.1427,47.9714
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2011,2476589,1,0,0,86,36,20,17,14,9,1346,1260,3.4725,1.4536,0.8076,0.6864,0.5653,0.3634,54.3489,50.8764
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2012,2500194,1,0,0,102,204,120,54,144,133,1933,1830,4.0797,8.1594,4.7996,2.1598,5.7596,5.3196,77.314,73.1943
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2013,2551806,1,0,0,148,99,64,32,52,38,2271,2123,5.7998,3.8796,2.508,1.254,2.0378,1.4891,88.9958,83.196
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2014,2571896,1,0,0,143,589,245,201,117,241,2292,2149,5.5601,22.9014,9.526,7.8152,4.5492,9.3705,89.1171,83.557
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2015,2591188,1,0,0,112,695,297,126,205,153,1891,1779,4.3223,26.8217,11.4619,4.8626,7.9114,5.9046,72.9781,68.6558
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2016,2609716,1,0,0,74,1063,513,227,348,316,1246,1172,2.8356,40.7324,19.6573,8.6983,13.3348,12.1086,47.7447,44.9091
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2017,2627482,1,0,0,153,1090,518,238,279,306,2271,2118,5.8231,41.4846,19.7147,9.0581,10.6185,11.6461,86.4326,80.6095
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2018,2643247,1,1,1,228,2756,1282,371,1802,1243,1755,1527,8.6258,104.2657,48.501,14.0358,68.1737,47.0255,66.3956,57.7699
2304400,Fortaleza,CE,Nordeste,24h,2018,2018,2019,2669342,1,1,1,75,4377,1952,465,2732,1508,796,721,2.8097,163.973,73.1266,17.42,102.3473,56.4933,29.8201,27.0104
2305407,Icó,CE,Nordeste,comercial,,0,2009,65612,0,0,0,3,0,0,0,0,0,6,3,4.5723,0.0,0.0,0.0,0.0,0.0,9.1447,4.5723
2305407,Icó,CE,Nordeste,comercial,,0,2010,65647,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,0.0,0.0,24.3728,24.3728
