id_municipio,ano,homicidios_gerais,taxa_homicidios_gerais,homicidios_masc,taxa_homicidios_masc
1100023,2009,94,109.8888,83,97.0295
1100023,2010,50,56.4614,50,56.4614
1100023,2011,60,65.5236,59,64.4316
1100023,2012,69,74.3959,68,73.3177
1100023,2013,63,62.2105,61,60.2356
1100023,2014,50,48.6098,46,44.721
1100023,2015,55,52.6815,48,45.9766
1100023,2016,58,54.7707,53,50.0491
1100023,2017,51,47.5104,47,43.7841
1100023,2018,44,41.4437,42,39.5599
1100023,2019,36,33.3757,31,28.7402
1100049,2009,20,25.421,18,22.8789
1100049,2010,25,31.719,23,29.1815
1100049,2011,11,13.9313,9,11.3983
1100049,2012,16,20.1689,12,15.1267
1100049,2013,22,25.6222,18,20.9636
1100049,2014,19,21.9511,16,18.4851
1100049,2015,35,40.1257,33,37.8328
1100049,2016,41,46.6561,38,43.2423
1100049,2017,23,25.9866,20,22.5971
1100049,2018,31,36.551,28,33.0138
1100049,2019,23,26.945,20,23.4305
1100106,2009,1,2.4533,1,2.4533
1100106,2010,12,29.022,7,16.9295
1100106,2011,9,21.4623,7,16.6929
1100106,2012,10,23.6956,9,21.326
1100106,2013,7,15.2969,6,13.1116
1100106,2014,10,21.6436,9,19.4793
1100106,2015,7,15.0112,6,12.8667
1100106,2016,12,25.5059,12,25.5059
1100106,2017,5,10.5372,3,6.3223
1100106,2018,6,13.1053,5,10.9211
1100106,2019,10,21.6572,10,21.6572
1100114,2009,12,22.2457,11,20.3919
1100114,2010,8,15.1192,8,15.1192
1100114,2011,10,19.2741,9,17.3467
1100114,2012,8,15.4545,6,11.5908
1100114,2013,17,30.5772,16,28.7785
1100114,2014,28,50.2973,28,50.2973
1100114,2015,16,28.7057,16,28.7057
1100114,2016,27,48.3819,26,46.59
1100114,2017,27,48.3256,22,39.3764
1100114,2018,9,17.33,7,13.4789
1100114,2019,7,13.52,6,11.5886
1100122,2009,41,36.9336,38,34.2312
1100122,2010,0,0.0,0,0.0
1100122,2011,2,1.7041,2,1.7041
1100122,2012,3,2.5404,2,1.6936
1100122,2013,11,8.592,7,5.4676
1100122,2014,23,17.7961,19,14.7011
1100122,2015,28,21.4693,25,19.169
1100122,2016,35,26.6038,31,23.5634
1100122,2017,36,27.1356,32,24.1205
1100122,2018,22,17.2,19,14.8545
1100122,2019,18,13.9568,13,10.0799
1100205,2009,187,48.8469,164,42.839
1100205,2010,215,52.5313,200,48.8663
1100205,2011,189,43.3753,169,38.7853
1100205,2012,198,44.7254,179,40.4336
1100205,2013,201,41.444,180,37.114
1100205,2014,198,40.0799,181,36.6387
1100205,2015,226,44.9529,204,40.577
1100205,2016,241,47.1422,222,43.4256
1100205,2017,203,39.0808,182,35.038
1100205,2018,188,36.1865,175,33.6842
1100205,2019,160,30.2147,150,28.3263
1100288,2009,8,15.8419,5,9.9012
1100288,2010,8,15.7794,6,11.8346
1100288,2011,7,13.7527,6,11.7881
1100288,2012,7,13.6874,5,9.7767
1100288,2013,12,21.6775,11,19.871
1100288,2014,21,37.6297,18,32.254
1100288,2015,9,16.0023,8,14.2242
1100288,2016,13,22.9423,10,17.6479
1100288,2017,13,22.7774,7,12.2648
1100288,2018,6,10.9685,6,10.9685
1100288,2019,16,29.0603,14,25.4277
1100304,2009,21,30.0575,20,28.6262
1100304,2010,27,36.5349,24,32.4754
1100304,2011,16,20.5294,13,16.6801
1100304,2012,22,27.6326,19,23.8645
1100304,2013,26,29.6374,22,25.0778
1100304,2014,38,42.3177,36,40.0904
1100304,2015,55,59.9122,50,54.4656
1100304,2016,56,59.7365,51,54.4029
1100304,2017,38,39.7365,34,35.5537
1100304,2018,40,41.0475,36,36.9428
1100304,2019,32,32.0468,28,28.0409
1302603,2009,757,43.5398,710,40.8365
1302603,2010,844,47.2688,796,44.5806
1302603,2011,1030,56.2097,975,53.2082
1302603,2012,1052,56.5033,980,52.6362
1302603,2013,863,43.538,800,40.3597
1302603,2014,924,45.7358,864,42.7659
1302603,2015,1136,55.207,1061,51.5621
1302603,2016,1008,48.1285,933,44.5476
1302603,2017,1192,55.9555,1123,52.7165
1302603,2018,1053,49.0807,969,45.1655
1302603,2019,1090,49.9367,1007,46.1342
1500107,2009,37,26.4628,33,23.6019
1500107,2010,30,21.2311,27,19.108
1500107,2011,37,25.9131,36,25.2127
1500107,2012,53,36.6998,53,36.6998
1500107,2013,51,34.631,48,32.5939
1500107,2014,68,45.6765,65,43.6614
1500107,2015,58,38.5559,53,35.2321
1500107,2016,56,36.8581,51,33.5672
1500107,2017,93,60.6337,89,58.0258
1500107,2018,79,50.5464,77,49.2668
1500107,2019,59,37.4133,54,34.2427
1500602,2009,50,50.6329,46,46.5823
1500602,2010,64,64.1649,61,61.1572
1500602,2011,76,75.4447,69,68.4959
1500602,2012,87,85.0083,83,81.0998
1500602,2013,105,99.8991,98,93.2392
1500602,2014,118,110.52,111,103.9637
1500602,2015,136,125.4821,125,115.3328
1500602,2016,98,89.1412,90,81.8643
1500602,2017,178,159.7344,160,143.5815
1500602,2018,105,92.7603,96,84.8094
1500602,2019,160,139.6234,151,131.7696
1500800,2009,410,81.1059,381,75.3691
1500800,2010,744,151.2945,696,141.5336
1500800,2011,569,119.0379,529,110.6697
1500800,2012,608,125.6663,569,117.6055
1500800,2013,616,124.7024,582,117.8195
1500800,2014,501,100.2449,472,94.4423
1500800,2015,617,122.0806,556,110.011
1500800,2016,708,138.5969,662,129.592
1500800,2017,594,115.1036,556,107.74
1500800,2018,586,111.4988,539,102.5561
1500800,2019,346,65.2094,321,60.4978
1501402,2009,644,44.7969,612,42.571
1501402,2010,768,54.0911,732,51.5555
1501402,2011,576,41.0825,543,38.7288
1501402,2012,646,45.8016,597,42.3275
1501402,2013,694,48.6703,652,45.7248
1501402,2014,711,49.6216,654,45.6435
1501402,2015,710,49.3206,669,46.4725
1501402,2016,928,64.1752,852,58.9195
1501402,2017,1022,70.3723,948,65.2769
1501402,2018,986,66.3646,907,61.0473
1501402,2019,533,35.706,484,32.4235
1501709,2009,5,4.6703,5,4.6703
1501709,2010,29,26.152,25,22.5449
1501709,2011,14,12.2036,14,12.2036
1501709,2012,43,37.0166,41,35.2949
1501709,2013,41,34.5473,41,34.5473
1501709,2014,29,24.1417,28,23.3092
1501709,2015,42,34.5599,38,31.2685
1501709,2016,35,28.4828,31,25.2277
1501709,2017,42,33.8208,37,29.7945
1501709,2018,57,45.0821,56,44.2912
1501709,2019,48,37.5922,46,36.0259
1501808,2009,17,16.816,16,15.8269
1501808,2010,11,11.2862,10,10.2602
1501808,2011,8,8.5256,6,6.3942
1501808,2012,12,12.661,10,10.5509
1501808,2013,14,14.5162,14,14.5162
1501808,2014,11,11.2993,11,11.2993
1501808,2015,18,18.3242,16,16.2881
1501808,2016,20,20.1857,19,19.1764
1501808,2017,31,31.0323,30,30.0312
1501808,2018,36,35.3319,36,35.3319
1501808,2019,31,30.1847,29,28.2373
1502202,2009,10,15.521,9,13.9689
1502202,2010,12,18.6672,11,17.1116
1502202,2011,3,4.6773,3,4.6773
1502202,2012,13,20.1164,13,20.1164
1502202,2013,18,27.4818,18,27.4818
1502202,2014,18,27.3009,15,22.7507
1502202,2015,19,28.6347,19,28.6347
1502202,2016,23,34.4523,22,32.9544
1502202,2017,26,38.7193,25,37.2301
1502202,2018,29,42.2642,27,39.3494
1502202,2019,32,46.3587,29,42.0125
1502400,2009,104,64.3975,97,60.063
1502400,2010,98,58.0548,92,54.5004
1502400,2011,126,71.5438,116,65.8657
1502400,2012,96,53.6355,85,47.4897
1502400,2013,86,46.7602,79,42.9542
1502400,2014,108,57.7865,100,53.506
1502400,2015,119,62.7029,109,57.4337
1502400,2016,143,74.2583,137,71.1426
1502400,2017,153,78.3599,146,74.7748
1502400,2018,180,90.7743,171,86.2356
1502400,2019,102,50.7986,94,46.8144
1503606,2009,40,31.2872,38,29.7228
1503606,2010,36,31.9217,33,29.2615
1503606,2011,26,26.611,24,24.564
1503606,2012,31,31.6624,29,29.6196
1503606,2013,33,33.5492,28,28.466
1503606,2014,71,72.1508,60,60.9725
1503606,2015,66,67.0418,59,59.9313
1503606,2016,86,87.3229,79,80.2153
1503606,2017,74,75.1094,68,69.0194
1503606,2018,68,67.2621,62,61.3272
1503606,2019,85,83.9531,80,79.0147
1504208,2009,284,139.8677,274,134.9428
1504208,2010,259,117.2593,252,114.0901
1504208,2011,256,107.244,244,102.2169
1504208,2012,231,94.8342,212,87.034
1504208,2013,203,80.5923,181,71.8582
1504208,2014,186,72.3561,174,67.688
1504208,2015,207,78.982,196,74.7849
1504208,2016,208,77.9225,199,74.5508
1504208,2017,277,101.9905,245,90.2082
1504208,2018,254,92.3348,229,83.2467
1504208,2019,200,71.595,182,65.1515
1505502,2009,56,57.5244,52,53.4155
1505502,2010,99,100.6046,86,87.3939
1505502,2011,55,55.2986,50,50.2715
1505502,2012,69,68.2857,64,63.3375
1505502,2013,74,71.3081,63,60.7083
1505502,2014,47,44.5848,40,37.9445
1505502,2015,77,71.9559,71,66.3489
1505502,2016,81,74.6221,70,64.4882
1505502,2017,71,64.5302,66,59.9858
1505502,2018,78,69.7899,69,61.7372
1505502,2019,58,51.2617,51,45.0749
1506138,2009,49,73.0645,48,71.5734
1506138,2010,63,87.7657,57,79.4071
1506138,2011,39,50.9797,38,49.6726
1506138,2012,52,67.1704,48,62.0035
1506138,2013,47,59.4861,44,55.6892
1506138,2014,47,58.811,40,50.0519
1506138,2015,46,56.9328,42,51.9821
1506138,2016,39,47.7666,37,45.317
1506138,2017,74,89.7361,64,77.6096
1506138,2018,79,94.051,71,84.5268
1506138,2019,53,62.5096,45,53.0742
1507904,2009,2,8.9051,2,8.9051
1507904,2010,0,0.0,0,0.0
1507904,2011,4,17.2154,4,17.2154
1507904,2012,2,8.5248,2,8.5248
1507904,2013,1,4.1909,1,4.1909
1507904,2014,2,8.307,2,8.307
1507904,2015,1,4.1176,0,0.0
1507904,2016,3,12.2509,3,12.2509
1507904,2017,4,16.2061,4,16.2061
1507904,2018,3,11.9137,3,11.9137
1507904,2019,1,3.941,1,3.941
1508100,2009,78,81.2415,75,78.1169
1508100,2010,63,64.6393,54,55.4051
1508100,2011,55,55.601,51,51.5573
1508100,2012,40,39.7413,38,37.7542
1508100,2013,43,41.4982,40,38.603
1508100,2014,52,49.3214,44,41.7335
1508100,2015,43,40.1161,40,37.3173
1508100,2016,71,65.2064,71,65.2064
1508100,2017,87,78.7216,83,75.1022
1508100,2018,64,57.0674,58,51.7174
1508100,2019,58,51.0298,52,45.7509
1600279,2009,15,37.1683,15,37.1683
1600279,2010,14,34.493,12,29.5654
1600279,2011,22,53.8951,20,48.9956
1600279,2012,17,40.7987,14,33.5989
1600279,2013,9,20.5329,9,20.5329
1600279,2014,6,13.3997,4,8.9332
1600279,2015,21,45.9398,19,41.5646
1600279,2016,9,19.2972,9,19.2972
1600279,2017,15,31.5431,13,27.3373
1600279,2018,9,18.2017,9,18.2017
1600279,2019,14,27.7723,14,27.7723
1600303,2009,116,31.6521,109,29.7421
1600303,2010,194,50.1611,181,46.7998
1600303,2011,135,33.1677,127,31.2022
1600303,2012,153,36.8183,146,35.1338
1600303,2013,143,32.704,129,29.5022
1600303,2014,173,38.7235,161,36.0375
1600303,2015,198,43.4048,186,40.7742
1600303,2016,271,58.2176,259,55.6397
1600303,2017,228,48.0297,214,45.0805
1600303,2018,277,56.1144,267,54.0887
1600303,2019,229,45.4973,219,43.5105
1702109,2009,75,62.6896,69,57.6745
1702109,2010,61,44.6906,55,40.2948
1702109,2011,63,41.0822,57,37.1696
1702109,2012,76,48.6796,66,42.2744
1702109,2013,70,42.6587,61,37.174
1702109,2014,64,38.283,59,35.2921
1702109,2015,113,66.3991,102,59.9355
1702109,2016,132,76.2512,122,70.4746
1702109,2017,131,74.4487,124,70.4706
1702109,2018,104,58.5859,98,55.206
1702109,2019,93,51.5321,88,48.7616
1702208,2009,4,14.9415,3,11.2062
1702208,2010,11,37.6017,9,30.765
1702208,2011,7,22.0556,6,18.9048
1702208,2012,7,21.7845,5,15.5603
1702208,2013,5,14.9147,5,14.9147
1702208,2014,2,5.8888,2,5.8888
1702208,2015,4,11.6306,4,11.6306
1702208,2016,12,34.4729,12,34.4729
1702208,2017,7,19.8773,7,19.8773
1702208,2018,6,16.975,6,16.975
1702208,2019,10,27.9634,9,25.1671
1702406,2009,0,0.0,0,0.0
1702406,2010,1,9.2885,1,9.2885
1702406,2011,1,9.4171,1,9.4171
1702406,2012,3,28.3179,2,18.8786
1702406,2013,1,9.2311,1,9.2311
1702406,2014,1,9.255,1,9.255
1702406,2015,1,9.2782,1,9.2782
1702406,2016,3,27.9018,2,18.6012
1702406,2017,2,18.6445,2,18.6445
1702406,2018,1,9.4331,1,9.4331
1702406,2019,4,37.8537,4,37.8537
1702554,2009,7,45.2518,6,38.7873
1702554,2010,6,37.9171,5,31.5976
1702554,2011,5,30.9023,4,24.7219
1702554,2012,5,30.4859,3,18.2916
1702554,2013,4,23.3372,4,23.3372
1702554,2014,2,11.5035,2,11.5035
1702554,2015,7,39.7118,7,39.7118
1702554,2016,3,16.7964,3,16.7964
1702554,2017,8,44.2258,7,38.6976
1702554,2018,8,44.0092,8,44.0092
1702554,2019,5,27.1562,5,27.1562
1705508,2009,7,22.8266,7,22.8266
1705508,2010,6,19.3773,6,19.3773
1705508,2011,6,19.192,6,19.192
1705508,2012,8,25.2565,7,22.0994
1705508,2013,5,15.1158,4,12.0926
1705508,2014,7,20.8737,7,20.8737
1705508,2015,5,14.7141,5,14.7141
1705508,2016,6,17.4338,6,17.4338
1705508,2017,6,17.2221,4,11.4814
1705508,2018,6,17.1478,5,14.2898
1705508,2019,7,19.7606,7,19.7606
1707009,2009,4,20.4876,4,20.4876
1707009,2010,5,25.6937,5,25.6937
1707009,2011,2,10.3119,2,10.3119
1707009,2012,5,25.4207,4,20.3366
1707009,2013,6,29.1744,4,19.4496
1707009,2014,7,33.541,7,33.541
1707009,2015,7,33.0703,5,23.6217
1707009,2016,6,27.9629,5,23.3024
1707009,2017,10,46.0024,10,46.0024
1707009,2018,7,32.0366,7,32.0366
1707009,2019,12,54.203,12,54.203
1709302,2009,3,13.3156,2,8.8771
1709302,2010,7,30.4507,6,26.1006
1709302,2011,5,21.3265,5,21.3265
1709302,2012,5,21.114,5,21.114
1709302,2013,4,16.241,4,16.241
1709302,2014,5,20.0868,4,16.0694
1709302,2015,11,43.7393,10,39.763
1709302,2016,11,43.3088,10,39.3716
1709302,2017,7,27.299,6,23.3991
1709302,2018,5,19.4727,5,19.4727
1709302,2019,8,30.8606,7,27.003
1709500,2009,20,26.8973,16,21.5178
1709500,2010,21,27.6294,19,24.998
1709500,2011,25,32.1937,20,25.7549
1709500,2012,48,61.127,41,52.2127
1709500,2013,16,19.5618,15,18.3392
1709500,2014,34,41.0817,31,37.4568
1709500,2015,44,52.5643,40,47.7857
1709500,2016,41,48.4473,34,40.1758
1709500,2017,62,72.4951,56,65.4795
1709500,2018,59,68.8151,48,55.9852
1709500,2019,36,41.5479,32,36.9315
1713205,2009,8,40.5268,7,35.461
1713205,2010,4,19.9322,4,19.9322
1713205,2011,3,14.7088,3,14.7088
1713205,2012,4,19.8837,4,19.8837
1713205,2013,3,14.8199,2,9.88
1713205,2014,3,15.0497,3,15.0497
1713205,2015,6,30.5592,6,30.5592
1713205,2016,2,10.3413,2,10.3413
1713205,2017,5,26.2398,3,15.7439
1713205,2018,5,26.9309,5,26.9309
1713205,2019,5,27.4003,5,27.4003
1716109,2009,5,11.9005,5,11.9005
1716109,2010,11,25.2676,10,22.9706
1716109,2011,8,17.7565,8,17.7565
1716109,2012,6,13.138,4,8.7587
1716109,2013,11,23.0492,10,20.9538
1716109,2014,10,20.6573,9,18.5916
1716109,2015,13,26.4895,11,22.4142
1716109,2016,12,24.1318,12,24.1318
1716109,2017,11,21.8427,10,19.857
1716109,2018,18,35.5717,16,31.6193
1716109,2019,10,19.5114,9,17.5603
1718204,2009,14,29.9645,14,29.9645
1718204,2010,25,51.9815,22,45.7438
1718204,2011,29,58.6273,24,48.5192
1718204,2012,20,40.1816,16,32.1453
1718204,2013,14,27.1839,14,27.1839
1718204,2014,27,52.0773,24,46.2909
1718204,2015,25,47.9092,25,47.9092
1718204,2016,38,72.3672,37,70.4628
1718204,2017,33,62.4669,32,60.5739
1718204,2018,26,49.3359,25,47.4383
1718204,2019,27,50.9338,26,49.0473
1721000,2009,37,19.6136,32,16.9631
1721000,2010,53,25.0024,51,24.0589
1721000,2011,72,30.5972,61,25.9226
1721000,2012,63,26.0255,55,22.7207
1721000,2013,77,29.8561,65,25.2032
1721000,2014,88,33.1564,76,28.6351
1721000,2015,112,41.0669,102,37.4002
1721000,2016,108,38.5913,100,35.7327
1721000,2017,96,33.4743,90,31.3822
1721000,2018,122,41.8016,107,36.662
1721000,2019,91,30.4219,85,28.416
1721208,2009,2,9.1634,2,9.1634
1721208,2010,6,27.0076,6,27.0076
1721208,2011,6,26.5405,5,22.117
1721208,2012,3,13.2767,3,13.2767
1721208,2013,1,4.3169,1,4.3169
1721208,2014,2,8.6382,2,8.6382
1721208,2015,7,30.2493,5,21.6067
1721208,2016,10,43.2339,9,38.9105
1721208,2017,8,34.6036,8,34.6036
1721208,2018,4,17.4703,4,17.4703
1721208,2019,5,21.8627,5,21.8627
2100055,2009,60,59.3296,55,54.3854
2100055,2010,45,43.608,38,36.8246
2100055,2011,36,34.2027,32,30.4024
2100055,2012,44,41.3448,40,37.5862
2100055,2013,36,33.3983,33,30.6151
2100055,2014,29,26.663,27,24.8242
2100055,2015,33,30.0862,32,29.1745
2100055,2016,50,45.2313,45,40.7081
2100055,2017,50,44.9079,48,43.1116
2100055,2018,33,29.5284,31,27.7388
2100055,2019,55,48.9128,54,48.0235
2101202,2009,22,22.3375,21,21.3222
2101202,2010,31,31.1395,29,29.1305
2101202,2011,29,28.8227,25,24.8472
2101202,2012,26,25.693,25,24.7048
2101202,2013,33,32.4003,28,27.4911
2101202,2014,35,34.2248,34,33.247
2101202,2015,26,25.3273,26,25.3273
2101202,2016,41,39.7981,38,36.886
2101202,2017,36,34.8301,33,31.9276
2101202,2018,62,59.2547,58,55.4318
2101202,2019,41,39.0666,40,38.1138
2101400,2009,13,15.5471,11,13.1552
2101400,2010,30,35.5156,25,29.5963
2101400,2011,21,24.6126,19,22.2686
2101400,2012,23,26.4195,20,22.9735
2101400,2013,27,30.2942,26,29.1722
2101400,2014,18,19.8502,18,19.8502
2101400,2015,35,37.984,31,33.643
2101400,2016,34,36.3594,29,31.0124
2101400,2017,49,51.6992,46,48.534
2101400,2018,41,43.6979,39,41.5663
2101400,2019,54,56.9098,52,54.802
2101608,2009,20,24.5915,20,24.5915
2101608,2010,10,12.1371,10,12.1371
2101608,2011,41,49.1289,37,44.3358
2101608,2012,29,34.45,28,33.2621
2101608,2013,32,37.6373,30,35.285
2101608,2014,31,36.2137,30,35.0455
2101608,2015,27,31.3403,25,29.0188
2101608,2016,36,41.5407,36,41.5407
2101608,2017,20,22.9529,17,19.51
2101608,2018,29,33.0319,28,31.8928
2101608,2019,15,17.0045,15,17.0045
2103000,2009,23,15.533,20,13.5069
2103000,2010,42,27.5953,39,25.6242
2103000,2011,66,42.2192,62,39.6605
2103000,2012,86,54.4101,83,52.512
2103000,2013,62,38.8968,58,36.3874
2103000,2014,65,40.5512,61,38.0558
2103000,2015,46,28.5471,43,26.6854
2103000,2016,51,31.4959,47,29.0256
2103000,2017,39,23.9768,38,23.362
2103000,2018,59,35.9265,56,34.0998
2103000,2019,57,34.5706,53,32.1446
2103208,2009,2,2.8354,2,2.8354
2103208,2010,5,6.9055,5,6.9055
2103208,2011,5,6.7318,3,4.0391
2103208,2012,18,23.9467,17,22.6163
2103208,2013,16,20.9927,16,20.9927
2103208,2014,17,22.086,16,20.7868
2103208,2015,18,23.1708,17,21.8835
2103208,2016,16,20.4217,15,19.1454
2103208,2017,21,26.5941,21,26.5941
2103208,2018,21,26.5336,20,25.2701
2103208,2019,16,20.0816,14,17.5714
2103307,2009,18,15.7982,17,14.9205
2103307,2010,23,19.7846,22,18.9244
2103307,2011,16,13.4944,11,9.2774
2103307,2012,15,12.5967,13,10.9171
2103307,2013,14,11.7017,14,11.7017
2103307,2014,16,13.3376,11,9.1696
2103307,2015,27,22.4504,24,19.9559
2103307,2016,32,26.5454,32,26.5454
2103307,2017,25,20.6937,22,18.2104
2103307,2018,32,26.1018,30,24.4704
2103307,2019,29,23.6043,27,21.9764
2105302,2009,144,60.8388,140,59.1488
2105302,2010,139,57.261,132,54.3774
2105302,2011,139,55.8668,127,51.0438
2105302,2012,166,66.3833,154,61.5845
2105302,2013,178,70.7844,167,66.41
2105302,2014,212,84.0203,192,76.0938
2105302,2015,170,67.161,158,62.4202
2105302,2016,233,91.7782,213,83.9002
2105302,2017,148,58.1375,138,54.2093
2105302,2018,169,65.4998,154,59.6862
2105302,2019,164,63.3983,153,59.146
2105401,2009,5,8.8013,3,5.2808
2105401,2010,10,16.6898,10,16.6898
2105401,2011,8,12.6936,8,12.6936
2105401,2012,6,9.3886,5,7.8239
2105401,2013,12,18.4755,9,13.8566
2105401,2014,9,13.6959,8,12.1742
2105401,2015,12,18.0633,11,16.558
2105401,2016,6,8.9413,6,8.9413
2105401,2017,9,13.2888,9,13.2888
2105401,2018,9,13.2992,8,11.8216
2105401,2019,11,16.1283,11,16.1283
2108207,2009,7,17.9791,6,15.4107
2108207,2010,13,33.1836,12,30.631
2108207,2011,6,15.2211,6,15.2211
2108207,2012,4,10.1546,4,10.1546
2108207,2013,5,12.7107,4,10.1685
2108207,2014,8,20.7351,8,20.7351
2108207,2015,10,25.97,8,20.776
2108207,2016,9,23.4174,6,15.6116
2108207,2017,6,15.6393,6,15.6393
2108207,2018,7,17.8267,5,12.7333
2108207,2019,5,12.7457,5,12.7457
2108603,2009,40,51.8256,37,47.9386
2108603,2010,16,20.5052,14,17.942
2108603,2011,31,39.3022,30,38.0344
2108603,2012,27,33.9341,26,32.6773
2108603,2013,37,46.0399,36,44.7956
2108603,2014,42,51.905,37,45.7259
2108603,2015,45,55.2568,41,50.345
2108603,2016,43,52.4877,42,51.267
2108603,2017,33,40.0612,28,33.9913
2108603,2018,57,68.683,53,63.8631
2108603,2019,51,61.1606,47,56.3637
2109106,2009,23,55.686,21,50.8438
2109106,2010,22,50.8918,18,41.6387
2109106,2011,39,86.3692,33,73.0816
2109106,2012,44,96.5675,39,85.5939
2109106,2013,37,80.3666,34,73.8504
2109106,2014,37,79.7947,34,73.3249
2109106,2015,42,89.9743,40,85.6898
2109106,2016,34,72.3866,34,72.3866
2109106,2017,24,50.8055,23,48.6886
2109106,2018,29,60.9666,28,58.8643
2109106,2019,18,37.6538,16,33.47
2109601,2009,7,17.6647,6,15.1412
2109601,2010,6,15.0648,5,12.554
2109601,2011,10,24.9813,10,24.9813
2109601,2012,11,27.1813,11,27.1813
2109601,2013,3,7.3201,3,7.3201
2109601,2014,12,29.0213,11,26.6028
2109601,2015,21,50.367,21,50.367
2109601,2016,26,61.8812,24,57.1211
2109601,2017,22,51.9922,20,47.2657
2109601,2018,5,11.7697,4,9.4158
2109601,2019,15,35.0959,13,30.4165
2109908,2009,25,29.1712,23,26.8375
2109908,2010,18,21.9888,18,21.9888
2109908,2011,20,25.6345,20,25.6345
2109908,2012,19,24.1322,19,24.1322
2109908,2013,31,37.7561,29,35.3202
2109908,2014,41,49.5888,39,47.1698
2109908,2015,50,60.0687,46,55.2632
2109908,2016,41,48.95,39,46.5622
2109908,2017,68,77.2613,65,73.8527
2109908,2018,53,59.8262,50,56.4398
2109908,2019,59,66.2594,54,60.6442
2111102,2009,1,4.1056,1,4.1056
2111102,2010,3,12.1743,1,4.0581
2111102,2011,0,0.0,0,0.0
2111102,2012,2,7.9821,2,7.9821
2111102,2013,0,0.0,0,0.0
2111102,2014,2,7.9092,2,7.9092
2111102,2015,2,7.883,1,3.9415
2111102,2016,2,7.8592,2,7.8592
2111102,2017,2,7.837,1,3.9185
2111102,2018,4,15.4679,4,15.4679
2111102,2019,3,11.5701,3,11.5701
2111300,2009,526,52.7531,505,50.647
2111300,2010,572,56.507,536,52.9506
2111300,2011,571,55.5756,544,52.9476
2111300,2012,653,62.812,631,60.6958
2111300,2013,945,89.6651,904,85.7748
2111300,2014,966,90.7727,921,86.5441
2111300,2015,871,81.1068,828,77.1027
2111300,2016,725,66.9477,687,63.4387
2111300,2017,634,58.0656,603,55.2265
2111300,2018,393,35.9013,365,33.3435
2111300,2019,337,30.584,318,28.8597
2112209,2009,23,15.2687,22,14.6048
2112209,2010,26,16.8792,22,14.2824
2112209,2011,38,24.1365,33,20.9606
2112209,2012,39,24.4559,37,23.2017
2112209,2013,38,23.4973,35,21.6422
2112209,2014,51,31.2228,46,28.1618
2112209,2015,74,44.8841,70,42.458
2112209,2016,73,43.8979,64,38.4858
2112209,2017,72,42.9546,68,40.5682
2112209,2018,66,39.292,61,36.3154
2112209,2019,58,34.2978,51,30.1584
2112803,2009,3,6.0793,3,6.0793
2112803,2010,10,20.1548,9,18.1393
2112803,2011,17,34.0797,17,34.0797
2112803,2012,17,33.8261,17,33.8261
2112803,2013,8,15.7831,8,15.7831
2112803,2014,20,39.2341,19,37.2724
2112803,2015,27,52.684,25,48.7814
2112803,2016,21,40.7743,21,40.7743
2112803,2017,28,54.1188,26,50.2532
2112803,2018,25,47.8661,24,45.9515
2112803,2019,19,36.2312,19,36.2312
2114007,2009,16,34.5834,16,34.5834
2114007,2010,15,30.6498,13,26.5631
2114007,2011,16,30.9987,12,23.2491
2114007,2012,19,38.4966,19,38.4966
2114007,2013,18,36.1098,18,36.1098
2114007,2014,17,33.8713,15,29.8864
2114007,2015,27,53.4579,26,51.478
2114007,2016,31,61.0164,29,57.0799
2114007,2017,21,41.1088,21,41.1088
2114007,2018,24,46.6282,22,42.7425
2114007,2019,18,34.8068,18,34.8068
2211001,2009,222,27.6623,206,25.6686
2211001,2010,254,31.2635,238,29.2941
2211001,2011,279,33.9266,269,32.7106
2211001,2012,343,41.3138,317,38.1821
2211001,2013,394,47.1024,369,44.1137
2211001,2014,495,58.8865,465,55.3176
2211001,2015,408,48.3272,378,44.7737
2211001,2016,425,50.1516,405,47.7916
2211001,2017,356,41.8726,328,38.5792
2211001,2018,375,43.5317,348,40.3974
2211001,2019,279,32.2601,261,30.1788
2303709,2009,86,25.7205,82,24.5242
2303709,2010,153,45.9998,142,42.6926
2303709,2011,115,34.7584,105,31.736
2303709,2012,174,51.7717,163,48.4988
2303709,2013,222,64.3598,212,61.4607
2303709,2014,207,59.2231,198,56.6481
2303709,2015,166,46.9017,152,42.9461
2303709,2016,180,50.2563,165,46.0683
2303709,2017,308,85.0305,286,78.9569
2303709,2018,337,92.587,301,82.6964
2303709,2019,196,54.2335,170,47.0393
2304202,2009,55,47.1056,51,43.6797
2304202,2010,43,35.9117,38,31.736
2304202,2011,38,30.9656,37,30.1507
2304202,2012,47,37.9145,44,35.4945
2304202,2013,50,39.4973,47,37.1274
2304202,2014,47,36.8174,44,34.4674
2304202,2015,39,30.3077,39,30.3077
2304202,2016,57,43.9605,55,42.418
2304202,2017,58,44.4091,51,39.0493
2304202,2018,45,34.2539,42,31.9703
2304202,2019,23,17.408,21,15.8943
2304400,2009,916,36.5588,863,34.4435
2304400,2010,1274,51.1427,1195,47.9714
2304400,2011,1346,54.3489,1260,50.8764
2304400,2012,1933,77.314,1830,73.1943
2304400,2013,2271,88.9958,2123,83.196
2304400,2014,2292,89.1171,2149,83.557
2304400,2015,1891,72.9781,1779,68.6558
2304400,2016,1246,47.7447,1172,44.9091
2304400,2017,2271,86.4326,2118,80.6095
