id_municipio,municipio,uf,regiao,grupo,ano_implementacao,first_treat,ano,populacao,tratado,pos_tratamento,tratamento_ativo,feminicidios,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,taxa_feminicidios,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro
3505500,Barretos,SP,Sudeste,comercial,,0,2015,119243,0,0,0,3,116,81,5,1,18,2.5159,97.2803,67.9285,4.1931,0.8386,15.0952
3505500,Barretos,SP,Sudeste,comercial,,0,2016,119948,0,0,0,5,64,29,1,1,13,4.1685,53.3565,24.1771,0.8337,0.8337,10.838
3505500,Barretos,SP,Sudeste,comercial,,0,2017,120638,0,0,0,3,81,29,8,3,10,2.4868,67.143,24.0389,6.6314,2.4868,8.2893
3505500,Barretos,SP,Sudeste,comercial,,0,2018,121344,0,0,0,1,85,32,10,4,12,0.8241,70.0488,26.3713,8.241,3.2964,9.8892
3505500,Barretos,SP,Sudeste,comercial,,0,2019,122098,0,0,0,3,79,41,8,4,22,2.457,64.7021,33.5796,6.5521,3.2761,18.0183
3505708,Barueri,SP,Sudeste,comercial,,0,2009,270173,0,0,0,3,72,66,7,16,17,1.1104,26.6496,24.4288,2.5909,5.9221,6.2923
3505708,Barueri,SP,Sudeste,comercial,,0,2010,256708,0,0,0,4,93,74,5,4,11,1.5582,36.2279,28.8265,1.9477,1.5582,4.285
3505708,Barueri,SP,Sudeste,comercial,,0,2011,243242,0,0,0,1,105,82,7,7,5,0.4111,43.1669,33.7113,2.8778,2.8778,2.0556
3505708,Barueri,SP,Sudeste,comercial,,0,2012,245652,0,0,0,5,74,34,15,9,9,2.0354,30.1239,13.8407,6.1062,3.6637,3.6637
3505708,Barueri,SP,Sudeste,comercial,,0,2013,256756,0,0,0,1,91,45,8,27,27,0.3895,35.4422,17.5264,3.1158,10.5158,10.5158
3505708,Barueri,SP,Sudeste,comercial,,0,2014,259555,0,0,0,6,138,90,11,23,42,2.3116,53.1679,34.6747,4.238,8.8613,16.1815
3505708,Barueri,SP,Sudeste,comercial,,0,2015,262275,0,0,0,2,278,173,48,96,134,0.7626,105.9956,65.9613,18.3014,36.6028,51.0914
3505708,Barueri,SP,Sudeste,comercial,,0,2016,264935,0,0,0,4,217,133,63,89,101,1.5098,81.9069,50.201,23.7794,33.5931,38.1226
3505708,Barueri,SP,Sudeste,comercial,,0,2017,267534,0,0,0,5,230,145,69,102,96,1.8689,85.9704,54.1987,25.7911,38.126,35.8833
3505708,Barueri,SP,Sudeste,comercial,,0,2018,271306,0,0,0,0,372,223,74,199,179,0.0,137.1145,82.195,27.2755,73.3489,65.9772
3505708,Barueri,SP,Sudeste,comercial,,0,2019,274182,0,0,0,4,414,250,95,194,168,1.4589,150.9946,91.1803,34.6485,70.7559,61.2732
3505807,Bastos,SP,Sudeste,comercial,,0,2009,21380,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,,0,2010,20908,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,,0,2011,20435,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3505807,Bastos,SP,Sudeste,comercial,,0,2012,20424,0,0,0,0,4,4,0,2,0,0.0,19.5848,19.5848,0.0,9.7924,0.0
3505807,Bastos,SP,Sudeste,comercial,,0,2013,21061,0,0,0,0,26,15,0,1,11,0.0,123.4509,71.2217,0.0,4.7481,52.2292
3505807,Bastos,SP,Sudeste,comercial,,0,2014,21064,0,0,0,0,41,36,1,1,14,0.0,194.6449,170.9077,4.7474,4.7474,66.4641
3505807,Bastos,SP,Sudeste,comercial,,0,2015,21067,0,0,0,0,58,48,0,10,15,0.0,275.3121,227.8445,0.0,47.4676,71.2014
3505807,Bastos,SP,Sudeste,comercial,,0,2016,21070,0,0,0,0,71,62,4,19,20,0.0,336.972,294.2572,18.9843,90.1756,94.9217
3505807,Bastos,SP,Sudeste,comercial,,0,2017,21073,0,0,0,0,100,95,2,12,31,0.0,474.5409,450.8138,9.4908,56.9449,147.1077
3505807,Bastos,SP,Sudeste,comercial,,0,2018,20954,0,0,0,0,77,73,1,48,32,0.0,367.4716,348.3822,4.7724,229.0732,152.7155
3505807,Bastos,SP,Sudeste,comercial,,0,2019,20953,0,0,0,1,52,48,2,22,18,4.7726,248.1745,229.0841,9.5452,104.9969,85.9066
3505906,Batatais,SP,Sudeste,comercial,,0,2009,56476,0,0,0,1,1,1,1,1,0,1.7707,1.7707,1.7707,1.7707,1.7707,0.0
3505906,Batatais,SP,Sudeste,comercial,,0,2010,56682,0,0,0,0,69,62,4,18,28,0.0,121.7318,109.3822,7.0569,31.7561,49.3984
3505906,Batatais,SP,Sudeste,comercial,,0,2011,56888,0,0,0,1,109,102,8,13,46,1.7578,191.6046,179.2997,14.0627,22.8519,80.8606
3505906,Batatais,SP,Sudeste,comercial,,0,2012,57286,0,0,0,0,205,198,3,52,67,0.0,357.8536,345.6342,5.2369,90.7726,116.957
3505906,Batatais,SP,Sudeste,comercial,,0,2013,59654,0,0,0,1,278,270,6,67,83,1.6763,466.0207,452.6101,10.058,112.3143,139.1357
3505906,Batatais,SP,Sudeste,comercial,,0,2014,60128,0,0,0,2,263,254,9,40,92,3.3262,437.4002,422.4321,14.9681,66.5247,153.0069
3505906,Batatais,SP,Sudeste,comercial,,0,2015,60589,0,0,0,0,224,215,7,20,96,0.0,369.7041,354.8499,11.5533,33.0093,158.4446
3505906,Batatais,SP,Sudeste,comercial,,0,2016,61040,0,0,0,1,192,188,3,28,82,1.6383,314.5478,307.9948,4.9148,45.8716,134.3381
3505906,Batatais,SP,Sudeste,comercial,,0,2017,61480,0,0,0,1,247,232,15,38,104,1.6265,401.7567,377.3585,24.3982,61.8087,169.1607
3505906,Batatais,SP,Sudeste,comercial,,0,2018,62024,0,0,0,1,270,208,9,22,100,1.6123,435.3154,335.3541,14.5105,35.4701,161.2279
3505906,Batatais,SP,Sudeste,comercial,,0,2019,62508,0,0,0,3,255,190,11,36,81,4.7994,407.9478,303.9611,17.5977,57.5926,129.5834
3506102,Bebedouro,SP,Sudeste,comercial,,0,2009,77630,0,0,0,0,3,0,3,0,0,0.0,3.8645,0.0,3.8645,0.0,0.0
3506102,Bebedouro,SP,Sudeste,comercial,,0,2010,76341,0,0,0,1,3,1,3,0,0,1.3099,3.9297,1.3099,3.9297,0.0,0.0
3506102,Bebedouro,SP,Sudeste,comercial,,0,2011,75052,0,0,0,0,180,174,3,2,35,0.0,239.8337,231.8393,3.9972,2.6648,46.6343
3506102,Bebedouro,SP,Sudeste,comercial,,0,2012,75069,0,0,0,2,343,336,5,20,103,2.6642,456.913,447.5882,6.6605,26.6422,137.2071
3506102,Bebedouro,SP,Sudeste,comercial,,0,2013,77487,0,0,0,0,276,271,8,12,105,0.0,356.1888,349.7361,10.3243,15.4865,135.5066
3506102,Bebedouro,SP,Sudeste,comercial,,0,2014,77558,0,0,0,0,135,133,2,17,38,0.0,174.0633,171.4846,2.5787,21.9191,48.9956
3506102,Bebedouro,SP,Sudeste,comercial,,0,2015,77627,0,0,0,0,200,196,3,3,65,0.0,257.6423,252.4895,3.8646,3.8646,83.7338
3506102,Bebedouro,SP,Sudeste,comercial,,0,2016,77695,0,0,0,1,258,252,5,6,109,1.2871,332.0677,324.3452,6.4354,7.7225,140.2922
3506102,Bebedouro,SP,Sudeste,comercial,,0,2017,77761,0,0,0,0,216,207,8,0,81,0.0,277.7742,266.2003,10.2879,0.0,104.1653
3506102,Bebedouro,SP,Sudeste,comercial,,0,2018,77436,0,0,0,2,263,256,4,10,108,2.5828,339.6353,330.5956,5.1656,12.9139,139.47
3506102,Bebedouro,SP,Sudeste,comercial,,0,2019,77496,0,0,0,1,153,147,3,42,67,1.2904,197.4295,189.6872,3.8712,54.1963,86.4561
3509502,Campinas,SP,Sudeste,comercial,,0,2009,1064669,0,0,0,14,611,239,237,212,118,1.315,57.3887,22.4483,22.2604,19.9123,11.0833
3509502,Campinas,SP,Sudeste,comercial,,0,2010,1077528,0,0,0,23,567,200,198,186,110,2.1345,52.6204,18.561,18.3754,17.2617,10.2086
3509502,Campinas,SP,Sudeste,comercial,,0,2011,1090386,0,0,0,22,816,331,251,238,178,2.0176,74.8359,30.3562,23.0194,21.8271,16.3245
3509502,Campinas,SP,Sudeste,comercial,,0,2012,1098630,0,0,0,19,852,363,180,292,273,1.7294,77.5511,33.0412,16.384,26.5786,24.8491
3509502,Campinas,SP,Sudeste,comercial,,0,2013,1144862,0,0,0,29,865,358,204,347,294,2.5331,75.555,31.2701,17.8187,30.3093,25.68
3509502,Campinas,SP,Sudeste,comercial,,0,2014,1154617,0,0,0,13,717,280,193,181,194,1.1259,62.0985,24.2505,16.7155,15.6762,16.8021
3509502,Campinas,SP,Sudeste,comercial,,0,2015,1164098,0,0,0,30,1164,495,232,81,304,2.5771,99.9916,42.5222,19.9296,6.9582,26.1146
3509502,Campinas,SP,Sudeste,comercial,,0,2016,1173370,0,0,0,15,1337,474,258,103,323,1.2784,113.9453,40.3965,21.9879,8.7781,27.5275
3509502,Campinas,SP,Sudeste,comercial,,0,2017,1182429,0,0,0,35,1385,541,261,119,358,2.96,117.1318,45.7533,22.0732,10.064,30.2767
3509502,Campinas,SP,Sudeste,comercial,,0,2018,1194094,0,0,0,36,1692,705,287,155,530,3.0148,141.6974,59.0406,24.035,12.9806,44.3851
3509502,Campinas,SP,Sudeste,comercial,,0,2019,1204073,0,0,0,27,1291,520,247,190,452,2.2424,107.2194,43.1868,20.5137,15.7798,37.5393
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2009,46338,0,0,0,0,2,2,2,1,0,0.0,4.3161,4.3161,4.3161,2.1581,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2010,46237,0,0,0,0,2,1,2,1,0,0.0,4.3255,2.1628,4.3255,2.1628,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2011,46136,0,0,0,0,2,1,2,2,0,0.0,4.335,2.1675,4.335,4.335,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2012,46095,0,0,0,1,2,2,2,2,0,2.1694,4.3389,4.3389,4.3389,4.3389,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2013,47510,0,0,0,1,2,1,1,0,1,2.1048,4.2096,2.1048,2.1048,0.0,2.1048
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2014,47498,0,0,0,0,5,3,3,1,1,0.0,10.5268,6.3161,6.3161,2.1054,2.1054
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2015,47486,0,0,0,0,4,4,1,1,2,0.0,8.4235,8.4235,2.1059,2.1059,4.2118
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2016,47475,0,0,0,3,7,6,3,1,2,6.3191,14.7446,12.6382,6.3191,2.1064,4.2127
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2017,47463,0,0,0,2,15,15,8,9,3,4.2138,31.6036,31.6036,16.8552,18.9621,6.3207
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2018,47159,0,0,0,0,20,12,2,1,0,0.0,42.4097,25.4458,4.241,2.1205,0.0
3510203,Capão Bonito,SP,Sudeste,comercial,,0,2019,47138,0,0,0,1,20,15,3,3,0,2.1214,42.4286,31.8215,6.3643,6.3643,0.0
3510401,Capivari,SP,Sudeste,comercial,,0,2009,46331,0,0,0,2,0,0,0,0,0,4.3168,0.0,0.0,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,,0,2010,47726,0,0,0,0,4,3,2,1,1,0.0,8.3812,6.2859,4.1906,2.0953,2.0953
3510401,Capivari,SP,Sudeste,comercial,,0,2011,49122,0,0,0,2,3,3,0,1,3,4.0715,6.1072,6.1072,0.0,2.0357,6.1072
3510401,Capivari,SP,Sudeste,comercial,,0,2012,49650,0,0,0,1,5,4,1,2,1,2.0141,10.0705,8.0564,2.0141,4.0282,2.0141
3510401,Capivari,SP,Sudeste,comercial,,0,2013,51949,0,0,0,2,1,1,0,0,0,3.8499,1.925,1.925,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,,0,2014,52559,0,0,0,2,2,2,0,0,2,3.8052,3.8052,3.8052,0.0,0.0,3.8052
3510401,Capivari,SP,Sudeste,comercial,,0,2015,53152,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3510401,Capivari,SP,Sudeste,comercial,,0,2016,53731,0,0,0,0,37,36,1,7,13,0.0,68.8616,67.0004,1.8611,13.0279,24.1946
3510401,Capivari,SP,Sudeste,comercial,,0,2017,54298,0,0,0,1,128,128,0,59,61,1.8417,235.7361,235.7361,0.0,108.6596,112.343
3510401,Capivari,SP,Sudeste,comercial,,0,2018,55141,0,0,0,1,150,138,4,42,44,1.8135,272.0299,250.2675,7.2541,76.1684,79.7954
3510401,Capivari,SP,Sudeste,comercial,,0,2019,55768,0,0,0,0,126,122,2,29,38,0.0,225.936,218.7634,3.5863,52.0011,68.1394
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2009,392701,0,0,0,7,33,5,31,3,0,1.7825,8.4033,1.2732,7.894,0.7639,0.0
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2010,382102,0,0,0,4,45,4,35,0,7,1.0468,11.777,1.0468,9.1599,0.0,1.832
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2011,371502,0,0,0,4,30,8,20,6,3,1.0767,8.0753,2.1534,5.3836,1.6151,0.8075
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2012,373358,0,0,0,6,174,51,47,58,69,1.607,46.6041,13.6598,12.5885,15.5347,18.4809
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2013,387788,0,0,0,8,59,16,37,17,3,2.063,15.2145,4.126,9.5413,4.3838,0.7736
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2014,390073,0,0,0,10,48,24,22,25,19,2.5636,12.3054,6.1527,5.64,6.4091,4.8709
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2015,392294,0,0,0,6,115,87,21,88,80,1.5295,29.3147,22.1772,5.3531,22.4322,20.3929
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2016,394465,0,0,0,3,161,111,55,76,67,0.7605,40.8148,28.1394,13.9429,19.2666,16.985
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2017,396587,0,0,0,3,86,56,30,31,25,0.7565,21.685,14.1205,7.5645,7.8167,6.3038
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2018,398611,0,0,0,4,129,90,37,31,49,1.0035,32.3624,22.5784,9.2822,7.777,12.2927
3510609,Carapicuíba,SP,Sudeste,comercial,,0,2019,400927,0,0,0,3,120,70,42,33,34,0.7483,29.9306,17.4595,10.4757,8.2309,8.4803
3511102,Catanduva,SP,Sudeste,comercial,,0,2009,114812,0,0,0,3,132,78,16,34,28,2.613,114.9706,67.9371,13.9358,29.6136,24.3877
3511102,Catanduva,SP,Sudeste,comercial,,0,2010,114084,0,0,0,4,191,121,8,20,44,3.5062,167.4205,106.0622,7.0124,17.5309,38.5681
3511102,Catanduva,SP,Sudeste,comercial,,0,2011,113356,0,0,0,3,184,114,4,8,49,2.6465,162.3205,100.5681,3.5287,7.0574,43.2266
3511102,Catanduva,SP,Sudeste,comercial,,0,2012,113873,0,0,0,2,166,102,4,19,46,1.7563,145.7764,89.5735,3.5127,16.6853,40.3959
3511102,Catanduva,SP,Sudeste,comercial,,0,2013,118209,0,0,0,1,147,87,6,18,35,0.846,124.356,73.5985,5.0758,15.2273,29.6086
3511102,Catanduva,SP,Sudeste,comercial,,0,2014,118853,0,0,0,0,222,135,10,31,65,0.0,186.7854,113.5857,8.4138,26.0826,54.6894
3511102,Catanduva,SP,Sudeste,comercial,,0,2015,119480,0,0,0,2,170,104,15,34,49,1.6739,142.2832,87.0439,12.5544,28.4566,41.011
3511102,Catanduva,SP,Sudeste,comercial,,0,2016,120092,0,0,0,6,218,123,11,44,58,4.9962,181.5275,102.4215,9.1596,36.6386,48.2963
3511102,Catanduva,SP,Sudeste,comercial,,0,2017,120691,0,0,0,2,232,109,10,1,60,1.6571,192.2264,90.3133,8.2856,0.8286,49.7137
3511102,Catanduva,SP,Sudeste,comercial,,0,2018,121210,0,0,0,0,238,124,8,2,75,0.0,196.3534,102.3018,6.6001,1.65,61.8761
3511102,Catanduva,SP,Sudeste,comercial,,0,2019,121862,0,0,0,1,229,84,15,1,58,0.8206,187.9175,68.9304,12.309,0.8206,47.5948
3513009,Cotia,SP,Sudeste,comercial,,0,2009,182045,0,0,0,4,16,4,16,0,2,2.1973,8.789,2.1973,8.789,0.0,1.0986
3513009,Cotia,SP,Sudeste,comercial,,0,2010,193600,0,0,0,4,16,2,15,1,2,2.0661,8.2645,1.0331,7.7479,0.5165,1.0331
3513009,Cotia,SP,Sudeste,comercial,,0,2011,205154,0,0,0,1,24,10,16,7,7,0.4874,11.6985,4.8744,7.799,3.4121,3.4121
3513009,Cotia,SP,Sudeste,comercial,,0,2012,209027,0,0,0,1,13,5,8,3,3,0.4784,6.2193,2.392,3.8273,1.4352,1.4352
3513009,Cotia,SP,Sudeste,comercial,,0,2013,220941,0,0,0,1,27,20,7,8,12,0.4526,12.2205,9.0522,3.1683,3.6209,5.4313
3513009,Cotia,SP,Sudeste,comercial,,0,2014,225306,0,0,0,6,50,41,4,16,21,2.663,22.192,18.1975,1.7754,7.1015,9.3207
3513009,Cotia,SP,Sudeste,comercial,,0,2015,229548,0,0,0,5,146,108,45,42,54,2.1782,63.6033,47.049,19.6037,18.2968,23.5245
3513009,Cotia,SP,Sudeste,comercial,,0,2016,233696,0,0,0,5,202,168,27,40,75,2.1395,86.4371,71.8883,11.5535,17.1163,32.093
3513009,Cotia,SP,Sudeste,comercial,,0,2017,237750,0,0,0,4,259,182,50,60,71,1.6824,108.938,76.551,21.0305,25.2366,29.8633
3513009,Cotia,SP,Sudeste,comercial,,0,2018,244694,0,0,0,1,338,253,45,71,100,0.4087,138.1317,103.3944,18.3903,29.0158,40.8674
3513009,Cotia,SP,Sudeste,comercial,,0,2019,249210,0,0,0,1,458,341,42,90,151,0.4013,183.7807,136.8324,16.8533,36.1141,60.5915
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2009,79957,0,0,0,1,1,1,1,0,0,1.2507,1.2507,1.2507,1.2507,0.0,0.0
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2010,78634,0,0,0,2,0,0,0,0,0,2.5434,0.0,0.0,0.0,0.0,0.0
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2011,77312,0,0,0,1,1,1,1,1,1,1.2935,1.2935,1.2935,1.2935,1.2935,1.2935
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2012,77575,0,0,0,1,3,2,2,1,1,1.2891,3.8672,2.5782,2.5782,1.2891,1.2891
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2013,80408,0,0,0,2,30,21,1,19,14,2.4873,37.3097,26.1168,1.2437,23.6295,17.4112
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2014,80749,0,0,0,2,49,42,1,25,21,2.4768,60.6819,52.013,1.2384,30.9601,26.0065
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2015,81082,0,0,0,1,22,21,1,4,5,1.2333,27.133,25.8997,1.2333,4.9333,6.1666
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2016,81406,0,0,0,0,16,15,0,10,1,0.0,19.6546,18.4262,0.0,12.2841,1.2284
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2017,81724,0,0,0,2,79,70,4,26,21,2.4473,96.6668,85.6542,4.8945,31.8144,25.6962
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2018,81895,0,0,0,2,82,72,3,34,36,2.4422,100.1282,87.9175,3.6632,41.5166,43.9587
3513405,Cruzeiro,SP,Sudeste,comercial,,0,2019,82238,0,0,0,3,141,129,4,64,56,3.6479,171.4536,156.8618,4.8639,77.8229,68.095
3513504,Cubatão,SP,Sudeste,comercial,,0,2009,129582,0,0,0,1,126,117,6,0,17,0.7717,97.2357,90.2903,4.6303,0.0,13.1191
3513504,Cubatão,SP,Sudeste,comercial,,0,2010,124551,0,0,0,3,150,147,4,1,17,2.4087,120.4326,118.0239,3.2115,0.8029,13.649
3513504,Cubatão,SP,Sudeste,comercial,,0,2011,119520,0,0,0,2,118,111,7,6,26,1.6734,98.7282,92.8715,5.8568,5.0201,21.7537
3513504,Cubatão,SP,Sudeste,comercial,,0,2012,120293,0,0,0,4,376,202,7,168,281,3.3252,312.5701,167.9233,5.8191,139.659,233.5963
3513504,Cubatão,SP,Sudeste,comercial,,0,2013,125178,0,0,0,1,323,134,7,177,229,0.7989,258.0326,107.0476,5.592,141.3986,182.9395
3513504,Cubatão,SP,Sudeste,comercial,,0,2014,126105,0,0,0,2,67,52,9,1,13,1.586,53.1303,41.2355,7.1369,0.793,10.3089
3513504,Cubatão,SP,Sudeste,comercial,,0,2015,127006,0,0,0,1,89,77,10,0,20,0.7874,70.0754,60.6271,7.8736,0.0,15.7473
3513504,Cubatão,SP,Sudeste,comercial,,0,2016,127887,0,0,0,1,114,101,7,1,38,0.7819,89.1412,78.976,5.4736,0.7819,29.7137
3513504,Cubatão,SP,Sudeste,comercial,,0,2017,128748,0,0,0,0,124,113,6,1,31,0.0,96.3122,87.7684,4.6603,0.7767,24.078
3513504,Cubatão,SP,Sudeste,comercial,,0,2018,129760,0,0,0,1,126,73,23,0,19,0.7707,97.1023,56.2577,17.725,0.0,14.6424
3513504,Cubatão,SP,Sudeste,comercial,,0,2019,130705,0,0,0,0,135,86,20,20,36,0.0,103.286,65.797,15.3016,15.3016,27.5429
3513801,Diadema,SP,Sudeste,comercial,,0,2009,397738,0,0,0,5,297,147,41,219,209,1.2571,74.6723,36.959,10.3083,55.0614,52.5472
3513801,Diadema,SP,Sudeste,comercial,,0,2010,393157,0,0,0,13,227,93,46,156,161,3.3066,57.7377,23.6547,11.7002,39.6788,40.9506
3513801,Diadema,SP,Sudeste,comercial,,0,2011,388576,0,0,0,2,172,75,45,90,80,0.5147,44.2642,19.3012,11.5807,23.1615,20.588
3513801,Diadema,SP,Sudeste,comercial,,0,2012,390980,0,0,0,12,334,144,84,148,129,3.0692,85.4264,36.8305,21.4845,37.8536,32.994
3513801,Diadema,SP,Sudeste,comercial,,0,2013,406718,0,0,0,2,378,196,79,214,220,0.4917,92.9391,48.1906,19.4238,52.6163,54.0915
3513801,Diadema,SP,Sudeste,comercial,,0,2014,409613,0,0,0,10,294,143,123,119,108,2.4413,71.7751,34.911,30.0283,29.0518,26.3664
3513801,Diadema,SP,Sudeste,comercial,,0,2015,412428,0,0,0,6,283,216,65,135,123,1.4548,68.618,52.3728,15.7603,32.733,29.8234
3513801,Diadema,SP,Sudeste,comercial,,0,2016,415180,0,0,0,7,337,261,82,206,181,1.686,81.1696,62.8643,19.7505,49.617,43.5955
3513801,Diadema,SP,Sudeste,comercial,,0,2017,417869,0,0,0,8,553,370,60,83,277,1.9145,132.3381,88.5445,14.3586,19.8627,66.2887
3513801,Diadema,SP,Sudeste,comercial,,0,2018,420934,0,0,0,6,791,493,61,77,365,1.4254,187.9154,117.1205,14.4916,18.2927,86.7119
3513801,Diadema,SP,Sudeste,comercial,,0,2019,423884,0,0,0,6,892,515,60,41,377,1.4155,210.4349,121.4955,14.1548,9.6725,88.9394
3514403,Dracena,SP,Sudeste,comercial,,0,2009,44309,0,0,0,0,1,1,0,0,1,0.0,2.2569,2.2569,0.0,0.0,2.2569
3514403,Dracena,SP,Sudeste,comercial,,0,2010,43890,0,0,0,0,1,0,1,0,0,0.0,2.2784,0.0,2.2784,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2011,43470,0,0,0,1,3,3,0,0,0,2.3004,6.9013,6.9013,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2012,43675,0,0,0,1,0,0,0,0,0,2.2896,0.0,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2013,45346,0,0,0,3,0,0,0,0,0,6.6158,0.0,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2014,45600,0,0,0,0,1,0,0,0,0,0.0,2.193,0.0,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2015,45847,0,0,0,1,3,2,1,1,1,2.1812,6.5435,4.3623,2.1812,2.1812,2.1812
3514403,Dracena,SP,Sudeste,comercial,,0,2016,46088,0,0,0,1,2,2,0,0,1,2.1698,4.3395,4.3395,0.0,0.0,2.1698
3514403,Dracena,SP,Sudeste,comercial,,0,2017,46324,0,0,0,1,2,2,0,0,1,2.1587,4.3174,4.3174,0.0,0.0,2.1587
3514403,Dracena,SP,Sudeste,comercial,,0,2018,46536,0,0,0,0,1,1,0,0,0,0.0,2.1489,2.1489,0.0,0.0,0.0
3514403,Dracena,SP,Sudeste,comercial,,0,2019,46793,0,0,0,1,10,7,2,1,0,2.1371,21.3707,14.9595,4.2741,2.1371,0.0
3515004,Embu,SP,Sudeste,comercial,,0,2009,248722,0,0,0,7,44,34,16,14,16,2.8144,17.6904,13.6699,6.4329,5.6288,6.4329
3515004,Embu,SP,Sudeste,comercial,,0,2010,245726,0,0,0,5,64,40,20,18,17,2.0348,26.0453,16.2783,8.1391,7.3252,6.9183
3515004,Embu,SP,Sudeste,comercial,,0,2011,242730,0,0,0,8,74,61,15,19,23,3.2958,30.4865,25.1308,6.1797,7.8276,9.4755
3515004,Embu,SP,Sudeste,comercial,,0,2012,245148,0,0,0,5,81,71,11,21,27,2.0396,33.0413,28.9621,4.4871,8.5663,11.0138
3515004,Embu,SP,Sudeste,comercial,,0,2013,256247,0,0,0,6,107,96,18,15,32,2.3415,41.7566,37.4639,7.0245,5.8537,12.488
3515004,Embu,SP,Sudeste,comercial,,0,2014,259053,0,0,0,7,109,95,13,18,31,2.7021,42.0763,36.672,5.0183,6.9484,11.9667
3515004,Embu,SP,Sudeste,comercial,,0,2015,261781,0,0,0,1,167,137,17,47,59,0.382,63.7938,52.3338,6.494,17.9539,22.5379
3515004,Embu,SP,Sudeste,comercial,,0,2016,264448,0,0,0,0,421,337,56,147,165,0.0,159.1995,127.4353,21.1762,55.5875,62.3941
3515004,Embu,SP,Sudeste,comercial,,0,2017,267054,0,0,0,0,248,200,35,67,83,0.0,92.8651,74.8912,13.106,25.0886,31.0799
3515004,Embu,SP,Sudeste,comercial,,0,2018,270843,0,0,0,2,213,179,28,39,53,0.7384,78.6433,66.0899,10.3381,14.3995,19.5685
3515004,Embu,SP,Sudeste,comercial,,0,2019,273726,0,0,0,0,338,269,39,76,114,0.0,123.4811,98.2735,14.2478,27.765,41.6475
3516200,Franca,SP,Sudeste,comercial,,0,2009,330938,0,0,0,7,6,3,6,3,0,2.1152,1.813,0.9065,1.813,0.9065,0.0
3516200,Franca,SP,Sudeste,comercial,,0,2010,325975,0,0,0,2,7,2,6,2,0,0.6135,2.1474,0.6135,1.8406,0.6135,0.0
3516200,Franca,SP,Sudeste,comercial,,0,2011,321012,0,0,0,3,11,5,6,0,1,0.9345,3.4267,1.5576,1.8691,0.0,0.3115
3516200,Franca,SP,Sudeste,comercial,,0,2012,323307,0,0,0,4,4,2,1,1,0,1.2372,1.2372,0.6186,0.3093,0.3093,0.0
3516200,Franca,SP,Sudeste,comercial,,0,2013,336734,0,0,0,1,14,7,10,2,1,0.297,4.1576,2.0788,2.9697,0.5939,0.297
3516200,Franca,SP,Sudeste,comercial,,0,2014,339461,0,0,0,2,13,11,3,1,4,0.5892,3.8296,3.2404,0.8838,0.2946,1.1783
