id_municipio,ano,populacao
5003207,2018,110806
5003207,2019,111435
5003306,2009,32933
5003306,2010,32596
5003306,2011,32259
5003306,2012,32355
5003306,2013,32948
5003306,2014,33045
5003306,2015,33139
5003306,2016,33231
5003306,2017,33323
5003306,2018,33516
5003306,2019,33543
5003702,2009,189762
5003702,2010,194092
5003702,2011,198422
5003702,2012,200729
5003702,2013,207498
5003702,2014,210218
5003702,2015,212870
5003702,2016,215486
5003702,2017,218069
5003702,2018,220965
5003702,2019,222949
5003801,2009,19332
5003801,2010,19181
5003801,2011,19030
5003801,2012,19024
5003801,2013,19260
5003801,2014,19240
5003801,2015,19220
5003801,2016,19200
5003801,2017,19181
5003801,2018,19234
5003801,2019,19189
5005004,2009,24174
5005004,2010,24330
5005004,2011,24485
5005004,2012,24619
5005004,2013,25180
5005004,2014,25328
5005004,2015,25473
5005004,2016,25617
5005004,2017,25758
5005004,2018,25967
5005004,2019,26097
5005707,2009,45627
5005707,2010,46400
5005707,2011,47174
5005707,2012,47899
5005707,2013,49827
5005707,2014,50692
5005707,2015,51535
5005707,2016,52367
5005707,2017,53188
5005707,2018,54051
5005707,2019,54878
5006200,2009,45916
5006200,2010,46142
5006200,2011,46369
5006200,2012,47126
5006200,2013,49104
5006200,2014,50010
5006200,2015,50893
5006200,2016,51764
5006200,2017,52625
5006200,2018,53517
5006200,2019,54374
5006309,2009,40259
5006309,2010,40294
5006309,2011,40330
5006309,2012,40462
5006309,2013,41227
5006309,2014,41363
5006309,2015,41495
5006309,2016,41626
5006309,2017,41755
5006309,2018,42010
5006309,2019,42148
5006606,2009,75941
5006606,2010,77558
5006606,2011,79174
5006606,2012,80433
5006606,2013,83747
5006606,2014,85251
5006606,2015,86717
5006606,2016,88164
5006606,2017,89592
5006606,2018,91082
5006606,2019,92526
5008305,2009,89493
5008305,2010,96514
5008305,2011,103536
5008305,2012,105224
5008305,2013,109633
5008305,2014,111652
5008305,2015,113619
5008305,2016,115561
5008305,2017,117477
5008305,2018,119465
5008305,2019,121388
5101803,2009,55120
5101803,2010,56012
5101803,2011,56903
5101803,2012,57235
5101803,2013,57791
5101803,2014,58099
5101803,2015,58398
5101803,2016,58690
5101803,2017,58974
5101803,2018,60661
5101803,2019,61012
5102504,2009,87261
5102504,2010,87844
5102504,2011,88428
5102504,2012,88897
5102504,2013,89683
5102504,2014,90106
5102504,2015,90518
5102504,2016,90881
5102504,2017,91271
5102504,2018,93882
5102504,2019,94376
5103403,2009,550562
5103403,2010,553430
5103403,2011,556299
5103403,2012,561329
5103403,2013,569830
5103403,2014,575480
5103403,2015,580489
5103403,2016,585367
5103403,2017,590118
5103403,2018,607153
5103403,2019,612547
5107602,2009,181902
5107602,2010,190426
5107602,2011,198950
5107602,2012,202309
5107602,2013,208019
5107602,2014,211718
5107602,2015,215320
5107602,2016,218899
5107602,2017,222316
5107602,2018,228857
5107602,2019,232491
5107958,2009,81960
5107958,2010,83640
5107958,2011,85319
5107958,2012,87145
5107958,2013,90252
5107958,2014,92298
5107958,2015,94289
5107958,2016,96932
5107958,2017,98828
5107958,2018,101764
5107958,2019,103750
5108402,2009,240038
5108402,2010,247744
5108402,2011,255449
5108402,2012,258208
5108402,2013,262880
5108402,2014,265775
5108402,2015,268594
5108402,2016,271339
5108402,2017,274013
5108402,2018,282009
5108402,2019,284971
5200258,2009,143179
5200258,2010,153337
5200258,2011,163495
5200258,2012,167477
5200258,2013,177890
5200258,2014,182526
5200258,2015,187072
5200258,2016,191499
5200258,2017,195810
5200258,2018,207070
5200258,2019,212440
5201108,2009,335960
5201108,2010,337252
5201108,2011,338545
5201108,2012,342347
5201108,2013,357402
5201108,2014,361991
5201108,2015,366491
5201108,2016,370875
5201108,2017,375142
5201108,2018,381970
5201108,2019,386923
5201405,2009,510770
5201405,2010,487932
5201405,2011,465093
5201405,2012,474219
5201405,2013,500619
5201405,2014,511323
5201405,2015,521910
5201405,2016,532135
5201405,2017,542090
5201405,2018,565957
5201405,2019,578179
5204508,2009,67588
5204508,2010,69830
5204508,2011,72071
5204508,2012,73616
5204508,2013,77899
5204508,2014,79705
5204508,2015,81477
5204508,2016,83220
5204508,2017,84900
5204508,2018,89087
5204508,2019,91162
5205109,2009,81109
5205109,2010,84732
5205109,2011,88354
5205109,2012,90004
5205109,2013,94896
5205109,2014,96836
5205109,2015,98737
5205109,2016,100590
5205109,2017,102393
5205109,2018,106618
5205109,2019,108823
5208004,2009,96284
5208004,2010,99008
5208004,2011,101731
5208004,2012,103322
5208004,2013,108503
5208004,2014,110388
5208004,2015,112236
5208004,2016,114036
5208004,2017,115789
5208004,2018,119506
5208004,2019,121617
5208608,2009,56839
5208608,2010,58593
5208608,2011,60347
5208608,2012,61118
5208608,2013,63938
5208608,2014,64861
5208608,2015,65767
5208608,2016,66649
5208608,2017,67507
5208608,2018,69072
5208608,2019,70084
5208707,2009,1281975
5208707,2010,1300062
5208707,2011,1318149
5208707,2012,1333767
5208707,2013,1393575
5208707,2014,1412364
5208707,2015,1430697
5208707,2016,1448639
5208707,2017,1466105
5208707,2018,1495705
5208707,2019,1516113
5211503,2009,92832
5211503,2010,93298
5211503,2011,93763
5211503,2012,94613
5211503,2013,98484
5211503,2014,99526
5211503,2015,100548
5211503,2016,101544
5211503,2017,102513
5211503,2018,103652
5211503,2019,104742
5212501,2009,210064
5212501,2010,193582
5212501,2011,177099
5212501,2012,179582
5212501,2013,188181
5212501,2014,191139
5212501,2015,194039
5212501,2016,196864
5212501,2017,199615
5212501,2018,205023
5212501,2019,208299
5213103,2009,48329
5213103,2010,51166
5213103,2011,54003
5213103,2012,55036
5213103,2013,58062
5213103,2014,59275
5213103,2015,60464
5213103,2016,61623
5213103,2017,62750
5213103,2018,65420
5213103,2019,66801
5215231,2009,88835
5215231,2010,92719
5215231,2011,96603
5215231,2012,98135
5215231,2013,103085
5215231,2014,104899
5215231,2015,106677
5215231,2016,108410
5215231,2017,110096
5215231,2018,113679
5215231,2019,115711
5218003,2009,40469
5218003,2010,41518
5218003,2011,42568
5218003,2012,42773
5218003,2013,44265
5218003,2014,44534
5218003,2015,44798
5218003,2016,45055
5218003,2017,45305
5218003,2018,45151
5218003,2019,45394
5220454,2009,77511
5220454,2010,82180
5220454,2011,86849
5220454,2012,89176
5220454,2013,95018
5220454,2014,97719
5220454,2015,100367
5220454,2016,102947
5220454,2017,105459
5220454,2018,112224
5220454,2019,115371
5221403,2009,104979
5221403,2010,105618
5221403,2011,106256
5221403,2012,107966
5221403,2013,113447
5221403,2014,115470
5221403,2015,117454
5221403,2016,119385
5221403,2017,121266
5221403,2018,125328
5221403,2019,127599
5221858,2009,123444
5221858,2010,129676
5221858,2011,135909
5221858,2012,138740
5221858,2013,146694
5221858,2014,150005
5221858,2015,153255
5221858,2016,156419
5221858,2017,159500
5221858,2018,164723
5221858,2019,168468
5300108,2009,2606885
5300108,2010,2608442
5300108,2011,2609998
5300108,2012,2648532
5300108,2013,2789761
5300108,2014,2852372
5300108,2015,2914830
5300108,2016,2977216
5300108,2017,3039444
5300108,2018,2974703
5300108,2019,3015268
